Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
AD03_MNI.img	Pons_R	561	95.6398	148.7200	129.1327	6.9137	
AD03_MNI.img	Medulla_L	1344	62.1210	151.0237	122.0923	18.5445	
AD03_MNI.img	Medulla_R	1671	55.8535	151.0114	124.6705	14.5041	
AD03_MNI.img	ACR_L	10049	96.3168	149.6472	135.2010	5.0567	
AD03_MNI.img	ACR_R	10964	96.6136	148.0585	135.7471	4.2226	
AD03_MNI.img	SCR_L	16040	101.4993	152.5145	134.0038	4.2707	
AD03_MNI.img	SCR_R	15975	96.1041	149.5827	134.4191	4.4578	
AD03_MNI.img	PCR_L	6222	104.0537	146.3978	133.1420	3.9957	
AD03_MNI.img	PCR_R	4594	104.3091	146.6443	133.3432	4.1951	
AD03_MNI.img	GCC_L	2566	76.8862	147.6118	131.0113	10.4785	
AD03_MNI.img	GCC_R	2776	81.5831	149.2178	131.0212	10.0003	
AD03_MNI.img	BCC_L	4469	59.1195	146.0006	123.8717	13.4188	
AD03_MNI.img	BCC_R	4417	15.6051	150.6756	122.4610	21.4291	
AD03_MNI.img	SCC_L	6171	62.8512	151.6709	128.6891	10.4159	
AD03_MNI.img	SCC_R	6618	19.8404	154.4188	128.7907	15.9121	
AD03_MNI.img	PVWl_L	805	56.2385	139.0664	108.9153	16.7992	
AD03_MNI.img	PVWl_R	733	22.1947	136.6941	103.2072	21.8630	
AD03_MNI.img	ALIC_L	1973	112.7800	155.3971	138.1355	6.0264	
AD03_MNI.img	ALIC_R	2240	82.0189	159.5411	137.5367	6.4835	
AD03_MNI.img	PLIC_L	3257	113.9640	153.4320	136.7335	5.9965	
AD03_MNI.img	PLIC_R	3162	117.8687	151.3175	136.0851	5.4395	
AD03_MNI.img	RLIC_L	2875	109.3897	152.3275	134.2888	5.4144	
AD03_MNI.img	RLIC_R	3524	112.3724	147.4724	136.3491	4.6134	
AD03_MNI.img	EC_L	2645	95.9045	144.3998	123.3363	8.1517	
AD03_MNI.img	EC_R	2573	103.9678	146.9687	128.0691	7.2526	
AD03_MNI.img	CGC_L	2970	98.9555	148.8901	130.3261	7.8920	
AD03_MNI.img	CGC_R	2654	101.7524	148.2190	130.8914	8.7138	
AD03_MNI.img	CGH_L	1522	83.2386	150.2126	127.4168	9.9281	
AD03_MNI.img	CGH_R	1543	101.6035	150.1387	128.1024	9.4836	
AD03_MNI.img	Fx/ST_L	1098	49.1568	154.6465	123.9088	14.5308	
AD03_MNI.img	Fx/ST_R	1373	65.3103	147.1368	124.2135	13.0307	
AD03_MNI.img	Fx_L	620	30.8632	162.2369	87.8703	22.5249	
AD03_MNI.img	Fx_R	874	39.6031	159.8916	91.9708	26.6752	
AD03_MNI.img	IFO_L	1417	65.8017	150.0455	127.0102	10.7687	
AD03_MNI.img	IFO_R	1553	84.8665	145.4006	126.5428	8.8254	
AD03_MNI.img	PTR_L	9703	86.3586	148.8245	133.6255	7.0569	
AD03_MNI.img	PTR_R	6200	86.3791	148.8245	132.8984	7.3083	
AD03_MNI.img	SS_L	3234	86.1576	152.4821	130.9048	9.3655	
AD03_MNI.img	SS_R	3537	82.1889	148.6882	132.6023	7.2528	
AD03_MNI.img	SFO_L	88	109.4005	147.1327	132.7047	8.8738	
AD03_MNI.img	SFO_R	199	62.0761	142.4414	127.6852	8.0159	
AD03_MNI.img	SLF_L	7481	103.5260	149.3532	135.1499	4.7693	
AD03_MNI.img	SLF_R	9402	96.0582	149.3841	135.9230	4.8852	
AD03_MNI.img	Cl_L	329	74.2646	125.2755	110.6373	7.3775	
AD03_MNI.img	Cl_R	341	61.1533	126.8755	108.8660	9.5082	
AD03_MNI.img	PosteriorBasalForebrain_L	1339	42.4463	159.2117	127.7555	19.4825	
AD03_MNI.img	PosteriorBasalForebrain_R	1152	44.3200	156.0907	127.4943	16.9362	
AD03_MNI.img	Mammillary_R	74	52.2652	133.7029	100.8907	20.1577	
AD03_MNI.img	Mammillary_L	78	66.5093	134.9114	108.6688	17.7367	
AD03_MNI.img	LV_Frontal_L	15307	12.7343	102.1702	29.8351	14.0364	
AD03_MNI.img	LV_body_L	13277	14.7920	114.7876	30.8752	11.9274	
AD03_MNI.img	LV_atrium_L	11062	14.7753	101.9946	30.5703	13.0811	
AD03_MNI.img	LV_Occipital_L	1719	17.3167	113.3291	35.1899	20.2060	
AD03_MNI.img	LV_Inferior_L	2783	13.3923	113.6807	45.3759	22.8228	
AD03_MNI.img	LV_Frontal_R	13511	12.5594	112.4765	30.5543	14.0810	
AD03_MNI.img	LV_body_R	15338	12.0839	100.3865	29.5257	9.6778	
AD03_MNI.img	LV_atrium_R	9911	13.6723	104.9974	30.4792	13.9666	
AD03_MNI.img	LV_Occipital_R	357	16.5120	114.4365	49.6513	27.2179	
AD03_MNI.img	LV_Inferior_R	2125	15.3781	118.4047	50.6801	21.9292	
AD03_MNI.img	III_ventricle	3558	14.1349	115.7753	43.3812	20.2806	
AD03_MNI.img	PVWa_L	1905	40.5210	141.0473	100.7026	18.1666	
AD03_MNI.img	PVWa_R	2019	25.1256	138.4487	96.8944	21.3655	
AD03_MNI.img	PVWp_L	1160	22.7250	145.2288	93.9315	26.2880	
AD03_MNI.img	PVWp_R	1212	14.6978	139.5215	87.7320	28.3087	
AD03_MNI.img	SFWM_L	7264	101.3261	147.3472	129.3096	7.3911	
AD03_MNI.img	SFWM_R	6933	101.6449	147.9091	130.4959	7.6978	
AD03_MNI.img	SFWM_PFC_L	7083	88.7355	155.2009	131.6812	9.8630	
AD03_MNI.img	SFWM_PFC_R	6784	101.3916	157.4141	133.0622	9.1430	
AD03_MNI.img	SFWM_pole_L	204	105.2280	148.0047	131.2153	7.3469	
AD03_MNI.img	SFWM_pole_R	432	99.3883	153.3518	128.6694	8.3281	
AD03_MNI.img	MFWM_L	5383	103.6216	147.6105	129.2574	7.7626	
AD03_MNI.img	MFWM_R	5990	100.0600	147.5675	129.9622	8.5445	
AD03_MNI.img	MFWM_DPFC_L	3325	96.8038	145.0390	124.4179	9.3528	
AD03_MNI.img	MFWM_DPFC_R	4402	97.7620	148.0470	128.9010	8.4827	
AD03_MNI.img	IFWM_opercularis_L	1937	101.1592	147.9241	130.1205	8.3373	
AD03_MNI.img	IFWM_opercularis_R	2313	99.6398	146.4359	130.4885	7.9388	
AD03_MNI.img	IFWM_orbitalis_L	2415	99.3500	150.6068	132.2815	8.4010	
AD03_MNI.img	IFWM_orbitalis_R	2120	101.9008	145.7491	131.5715	7.9698	
AD03_MNI.img	IFWM_triangularis_L	2570	101.1571	147.9315	131.7070	8.5063	
AD03_MNI.img	IFWM_triangularis_R	1982	101.9083	147.3229	131.0580	8.1296	
AD03_MNI.img	LFOWM_L	1987	92.4107	147.3966	125.8372	9.8031	
AD03_MNI.img	LFOWM_R	1614	99.1161	145.8146	124.6299	8.6227	
AD03_MNI.img	MFOWM_L	1605	93.8400	149.3010	127.2580	11.5897	
AD03_MNI.img	MFOWM_R	1559	87.0291	147.8441	122.0596	10.6212	
AD03_MNI.img	RGWM_L	1826	68.4237	150.7793	122.0863	13.6322	
AD03_MNI.img	RGWM_R	2446	69.5625	149.6213	124.3990	11.7519	
AD03_MNI.img	PoCWM_L	10000	90.8027	147.9623	129.1218	7.7821	
AD03_MNI.img	PoCWM_R	8773	89.7929	147.2411	129.7792	7.6704	
AD03_MNI.img	PrCWM_L	12807	94.3618	147.8778	130.3048	7.2285	
AD03_MNI.img	PrCWM_R	14841	94.9280	146.1936	130.8148	6.7945	
AD03_MNI.img	SPWM_L	7473	96.6331	145.2371	130.4164	7.6281	
AD03_MNI.img	SPWM_R	6636	97.7199	147.4931	130.3797	7.5726	
AD03_MNI.img	SMWM_L	3424	97.3138	146.6497	126.8542	8.2109	
AD03_MNI.img	SMWM_R	3581	100.3923	146.9950	127.5505	8.5241	
AD03_MNI.img	AGWM_L	2420	100.6338	146.9237	126.9812	8.0028	
AD03_MNI.img	AGWM_R	3632	95.0362	145.9191	123.5315	8.3590	
AD03_MNI.img	PrCuWM_L	1664	101.3183	142.9144	124.7853	7.2338	
AD03_MNI.img	PrCuWM_R	1578	103.0994	142.7582	124.4844	7.0628	
AD03_MNI.img	STWM_L	9679	94.7678	149.5407	128.9390	8.2720	
AD03_MNI.img	STWM_R	8294	89.2224	151.0205	130.2786	7.6728	
AD03_MNI.img	STWM_L_pole	1124	95.4956	149.4594	123.7865	8.5784	
AD03_MNI.img	STWM_R_pole	1171	94.7616	146.5056	123.6414	9.2723	
AD03_MNI.img	MTWM_L	9018	95.1089	151.2287	130.8981	8.5357	
AD03_MNI.img	MTWM_R	9140	96.0089	151.8654	129.3937	9.1110	
AD03_MNI.img	MTWM_L_pole	1059	98.6639	151.6607	127.5615	10.7258	
AD03_MNI.img	MTWM_R_pole	982	89.7416	146.3728	122.2912	11.5341	
AD03_MNI.img	ITWM_L	4950	60.3498	150.5670	124.2757	10.7622	
AD03_MNI.img	ITWM_R	4703	77.9433	149.3885	123.0411	10.4565	
AD03_MNI.img	FuWM_L	3126	69.8403	146.0720	121.9283	11.2016	
AD03_MNI.img	FuWM_R	4832	68.4141	147.0444	123.1325	10.4297	
AD03_MNI.img	SOWM_L	3069	100.9935	145.7097	131.0036	7.4688	
AD03_MNI.img	SOWM_R	4132	104.2939	143.4151	132.3374	6.5495	
AD03_MNI.img	MOWM_L	11385	99.3220	152.3892	130.5249	8.2555	
AD03_MNI.img	MOWM_R	11706	96.0784	146.8430	131.6764	7.8299	
AD03_MNI.img	IOWM_L	1552	103.6826	146.2274	128.0674	7.7643	
AD03_MNI.img	IOWM_R	2776	92.1292	146.4074	130.0789	7.5571	
AD03_MNI.img	CuWM_L	4899	94.2265	144.4194	128.8593	8.0966	
AD03_MNI.img	CuWM_R	3417	91.3280	144.3924	127.1935	8.6057	
AD03_MNI.img	LGWM_L	6572	58.7571	150.0475	126.6679	11.0329	
AD03_MNI.img	LGWM_R	6407	73.4037	150.4016	127.9334	9.7881	
AD03_MNI.img	rostralWM_ACC_L	25	122.4340	137.1205	129.5402	4.2204	
AD03_MNI.img	rostralWM_ACC_R	0	0	0	0	0	
AD03_MNI.img	subcallosalWM_ACC_L	73	105.1228	134.6644	123.5529	7.4640	
AD03_MNI.img	subcallosalWM_ACC_R	104	96.3942	136.3309	120.8548	8.6621	
AD03_MNI.img	subgenualWM_ACC_L	141	107.4375	135.3941	121.0292	6.3989	
AD03_MNI.img	subgenualWM_ACC_R	66	106.2153	133.1581	120.2152	5.9823	
AD03_MNI.img	dorsalWM_ACC_L	1796	98.0247	143.1956	127.7630	7.3176	
AD03_MNI.img	dorsalWM_ACC_R	948	101.0277	143.5657	123.7305	7.9082	
AD03_MNI.img	PCCWM_L	3482	102.2152	145.8759	129.3929	7.3669	
AD03_MNI.img	PCCWM_R	3374	99.0759	145.4072	127.9094	8.3240	
AD03_MNI.img	CerebellumWM_R	8540	91.3261	155.3385	130.3010	8.4226	
AD03_MNI.img	CerebellumWM_L	8002	89.5187	154.5566	131.7231	7.8566	
AD03_MNI.img	MCP_cb_L	2677	117.2558	153.2308	134.8485	3.9670	
AD03_MNI.img	MCP_cb_R	2367	116.3663	145.2381	134.5180	3.9636	
AD03_MNI.img	ICP_cb_L	485	109.9717	146.4568	132.6995	5.3658	
AD03_MNI.img	ICP_cb_R	510	107.9384	145.2398	128.7929	4.9804	
AD03_MNI.img	FrontSul_L	13520	9.6731	105.2408	35.9792	12.5606	
AD03_MNI.img	FrontSul_R	10577	9.6834	98.0899	35.3336	11.6990	
AD03_MNI.img	CentralSul_L	1829	15.2966	120.5783	37.8083	17.0436	
AD03_MNI.img	CentralSul_R	1886	15.4991	119.3627	43.6328	22.0013	
AD03_MNI.img	SylFrontSul_L	3860	15.7266	73.4387	31.9504	8.8644	
AD03_MNI.img	SylFrontSul_R	2127	11.2281	87.1409	40.2157	13.0297	
AD03_MNI.img	SylTempSul_L	3312	14.9983	62.9141	31.7524	6.9957	
AD03_MNI.img	SylTempSul_R	1577	17.9795	66.1172	35.2284	9.1400	
AD03_MNI.img	SylParieSul_L	394	16.3810	57.3658	31.5469	7.4369	
AD03_MNI.img	SylParieSul_R	63	18.2426	61.7780	37.1883	11.1937	
AD03_MNI.img	ParietSul_L	4898	16.0506	99.4787	44.0231	16.1975	
AD03_MNI.img	ParietSul_R	4838	13.4040	106.9516	50.6306	17.3393	
AD03_MNI.img	CinguSul_L	2969	17.0149	102.4482	48.2969	13.9233	
AD03_MNI.img	CinguSul_R	3020	17.0359	88.4032	38.8864	12.0777	
AD03_MNI.img	OcciptSul_L	995	18.3945	95.5744	51.5115	14.1287	
AD03_MNI.img	OcciptSul_R	1219	18.0004	95.2600	50.4254	14.9415	
AD03_MNI.img	TempSul_L	445	20.3755	85.5394	40.2127	9.9974	
AD03_MNI.img	TempSul_R	407	19.8203	84.7787	48.4708	12.2853	
AD03_MNI.img	Caudate_tail_L	277	21.6041	119.4028	71.3107	23.0714	
AD03_MNI.img	Fimbria_L	0	0	0	0	0	
AD03_MNI.img	Caudate_tail_R	322	36.3526	124.3879	79.1966	19.6805	
AD03_MNI.img	Fimbria_R	10	106.3430	115.1518	110.7390	3.1160	
AD03_MNI.img	Chroid_LVetc_L	381	27.8684	109.9615	77.7000	17.3871	
AD03_MNI.img	Chroid_LVetc_R	372	31.6604	115.7031	80.6338	16.3656	
AD03_MNI.img	IV_ventricle	3536	16.2273	128.0973	47.1498	23.3851	
AD03_MNI.img	ECCL_L	281	99.3137	129.9042	110.8929	5.0555	
AD03_MNI.img	ECCL_R	352	104.9772	132.0305	118.4159	4.9626	



Type2-L1 Statistics

AD03_MNI.img	Hemisphere_L	485552	15.0545	183.6428	108.3203	26.4404	
AD03_MNI.img	Hemisphere_R	487032	13.3095	159.8916	108.6261	26.2129	
AD03_MNI.img	Brainstem	29861	55.8535	160.8043	130.4458	11.1300	
AD03_MNI.img	Cerebellum	127406	17.5541	155.3385	100.1196	22.6544	
AD03_MNI.img	CSF	151173	9.6731	128.0973	35.2783	15.9070	



Type2-L2 Statistics

AD03_MNI.img	Hemisphere_L	378574	15.0545	183.6428	102.6831	26.4199	
AD03_MNI.img	Hemisphere_R	378703	13.3095	157.4141	103.3433	25.7875	
AD03_MNI.img	CerebralNucli_L	11232	18.5236	155.5755	113.7154	17.0868	
AD03_MNI.img	CerebralNucli_R	12724	17.3420	155.5797	105.5336	27.1943	
AD03_MNI.img	Thalamus_L	4693	57.9879	145.0079	123.1700	10.5788	
AD03_MNI.img	Thalamus_R	4673	63.4414	150.7189	122.2200	10.9254	
AD03_MNI.img	BasalForebrain_L	2502	42.4463	159.2117	120.8323	18.7472	
AD03_MNI.img	BasalForebrain_R	2438	44.3200	156.0907	119.8769	17.1723	
AD03_MNI.img	midbrain	9646	60.4117	160.8043	132.9393	11.1847	
AD03_MNI.img	Cerebellum_R	62552	17.5541	155.3385	100.7739	21.5503	
AD03_MNI.img	Cerebellum_L	64854	18.8035	154.5566	99.4885	23.6534	
AD03_MNI.img	Brainstem_L	9496	56.7300	156.0230	129.6896	11.7948	
AD03_MNI.img	Brainstem_R	10719	55.8535	155.6483	128.8719	10.0349	
AD03_MNI.img	WhiteMatter_L	88551	22.7250	162.2369	130.5952	12.0205	
AD03_MNI.img	WhiteMatter_R	88494	14.6978	159.8916	130.6501	13.9974	
AD03_MNI.img	Ventricle	93237	12.0839	128.0973	32.8776	16.1760	
AD03_MNI.img	Sulcus_L	32222	9.6731	120.5783	38.0076	13.9536	
AD03_MNI.img	Sulcus_R	25714	9.6834	119.3627	40.5629	15.3840	



Type2-L3 Statistics

AD03_MNI.img	Frontal_L	125698	15.0545	183.6428	103.8111	27.3467	
AD03_MNI.img	Frontal_R	128039	16.3564	157.4141	105.7717	26.1235	
AD03_MNI.img	Parietal_L	67909	15.7684	149.3532	110.0179	25.1050	
AD03_MNI.img	Parietal_R	72400	19.6684	149.3841	109.2937	25.1813	
AD03_MNI.img	Temporal_L	88490	18.7903	151.6607	98.5370	26.8618	
AD03_MNI.img	Temporal_R	85518	18.6016	151.8654	99.6113	25.2981	
AD03_MNI.img	Limbic_L	34879	16.1660	145.8759	95.8916	23.3246	
AD03_MNI.img	Limbic_R	35142	13.3095	145.4072	92.1675	23.8489	
AD03_MNI.img	Occipital_L	63533	23.6956	152.3892	108.0673	24.2880	
AD03_MNI.img	Occipital_R	61834	19.6446	150.4016	109.2290	25.1875	
AD03_MNI.img	Insula_L	6959	15.9775	130.6865	82.0605	23.6570	
AD03_MNI.img	Insula_R	6863	20.2165	129.6772	90.0977	19.9142	
AD03_MNI.img	BasalGang_L	9819	21.6041	155.5755	116.1411	15.7164	
AD03_MNI.img	BasalGang_R	11033	17.3420	155.5797	106.1823	28.9093	
AD03_MNI.img	Thalamus_L	4693	57.9879	145.0079	123.1700	10.5788	
AD03_MNI.img	Thalamus_R	4673	63.4414	150.7189	122.2200	10.9254	
AD03_MNI.img	BasalForebrain_L	2502	42.4463	159.2117	120.8323	18.7472	
AD03_MNI.img	BasalForebrain_R	2438	44.3200	156.0907	119.8769	17.1723	
AD03_MNI.img	midbrain_L	4706	75.3460	156.3292	133.7194	9.7747	
AD03_MNI.img	midbrain_R	4940	60.4117	160.8043	132.1961	12.3336	
AD03_MNI.img	Cerebellum_R	62552	17.5541	155.3385	100.7739	21.5503	
AD03_MNI.img	Cerebellum_L	64854	18.8035	154.5566	99.4885	23.6534	
AD03_MNI.img	Pons_L	7597	56.7300	156.0230	130.8006	9.8754	
AD03_MNI.img	Pons_R	8376	65.8512	155.6483	129.6823	8.8346	
AD03_MNI.img	Medulla_L	1899	62.1210	151.0237	125.2447	16.7578	
AD03_MNI.img	Medulla_R	2343	55.8535	151.0114	125.9744	13.0737	
AD03_MNI.img	AnteriorWM_L	28082	40.5210	152.5145	132.1691	10.7044	
AD03_MNI.img	AnteriorWM_R	29157	25.1256	149.5827	132.2741	11.9799	
AD03_MNI.img	PosteriorWM_L	7382	22.7250	146.3978	126.9805	18.0466	
AD03_MNI.img	PosteriorWM_R	5806	14.6978	146.6443	123.8219	22.9093	
AD03_MNI.img	CorpusCallosum_L	13206	59.1195	151.6709	127.5101	11.8523	
AD03_MNI.img	CorpusCallosum_R	13811	15.6051	154.4188	127.2147	17.3095	
AD03_MNI.img	InferiorWM_L	26190	56.2385	155.3971	131.6881	9.9476	
AD03_MNI.img	InferiorWM_R	23874	22.1947	159.5411	132.1621	9.9164	
AD03_MNI.img	LimbicWM_L	6210	30.8632	162.2369	124.2397	17.1524	
AD03_MNI.img	LimbicWM_R	6444	39.6031	159.8916	123.5220	18.6549	
AD03_MNI.img	LateralVentricle_L	44529	12.7343	114.7876	31.9154	15.3456	
AD03_MNI.img	LateralVentricle_R	41614	12.0839	118.4047	31.7965	14.9579	
AD03_MNI.img	III_ventricle	3558	14.1349	115.7753	43.3812	20.2806	
AD03_MNI.img	FrontSul_L	17380	9.6731	105.2408	35.0844	11.9576	
AD03_MNI.img	FrontSul_R	12704	9.6834	98.0899	36.1510	12.0706	
AD03_MNI.img	CentralSul_L	1829	15.2966	120.5783	37.8083	17.0436	
AD03_MNI.img	CentralSul_R	1886	15.4991	119.3627	43.6328	22.0013	
AD03_MNI.img	TempSul_L	3757	14.9983	85.5394	32.7545	7.9029	
AD03_MNI.img	TempSul_R	1984	17.9795	84.7787	37.9450	11.2231	
AD03_MNI.img	ParietSul_L	5292	16.0506	99.4787	43.0942	16.0521	
AD03_MNI.img	ParietSul_R	4901	13.4040	106.9516	50.4578	17.3404	
AD03_MNI.img	CinguSul_L	2969	17.0149	102.4482	48.2969	13.9233	
AD03_MNI.img	CinguSul_R	3020	17.0359	88.4032	38.8864	12.0777	
AD03_MNI.img	OcciptSul_L	995	18.3945	95.5744	51.5115	14.1287	
AD03_MNI.img	OcciptSul_R	1219	18.0004	95.2600	50.4254	14.9415	
AD03_MNI.img	IV_ventricle	3536	16.2273	128.0973	47.1498	23.3851	



Type2-L4 Statistics

AD03_MNI.img	Frontal_L	125698	15.0545	183.6428	103.8111	27.3467	
AD03_MNI.img	Frontal_R	128039	16.3564	157.4141	105.7717	26.1235	
AD03_MNI.img	Parietal_L	67909	15.7684	149.3532	110.0179	25.1050	
AD03_MNI.img	Parietal_R	72400	19.6684	149.3841	109.2937	25.1813	
AD03_MNI.img	Temporal_L	88490	18.7903	151.6607	98.5370	26.8618	
AD03_MNI.img	Temporal_R	85518	18.6016	151.8654	99.6113	25.2981	
AD03_MNI.img	Limbic_L	12408	16.3627	145.8759	107.7047	23.8123	
AD03_MNI.img	Limbic_R	11716	18.3165	145.4072	106.3816	21.1627	
AD03_MNI.img	Occipital_L	63533	23.6956	152.3892	108.0673	24.2880	
AD03_MNI.img	Occipital_R	61834	19.6446	150.4016	109.2290	25.1875	
AD03_MNI.img	Cingulate_L	22471	16.1660	135.6361	89.3686	20.2914	
AD03_MNI.img	Cingulate_R	23426	13.3095	140.6953	85.0586	21.8554	
AD03_MNI.img	Insula_L	6959	15.9775	130.6865	82.0605	23.6570	
AD03_MNI.img	Insula_R	6863	20.2165	129.6772	90.0977	19.9142	
AD03_MNI.img	Striatum_L	8511	21.6041	146.7381	112.9837	14.3459	
AD03_MNI.img	Striatum_R	9685	17.3420	143.9334	101.9602	28.3348	
AD03_MNI.img	GP_L	1308	113.4336	155.5755	136.6863	5.3019	
AD03_MNI.img	GP_R	1348	119.7857	155.5797	136.5170	4.8720	
AD03_MNI.img	Thalamus_L	4693	57.9879	145.0079	123.1700	10.5788	
AD03_MNI.img	Thalamus_R	4673	63.4414	150.7189	122.2200	10.9254	
AD03_MNI.img	BasalForebrain_L	2502	42.4463	159.2117	120.8323	18.7472	
AD03_MNI.img	BasalForebrain_R	2438	44.3200	156.0907	119.8769	17.1723	
AD03_MNI.img	midbrain_L	4706	75.3460	156.3292	133.7194	9.7747	
AD03_MNI.img	midbrain_R	4940	60.4117	160.8043	132.1961	12.3336	
AD03_MNI.img	Cerebellum_R	51135	17.5541	140.8701	94.0012	17.4146	
AD03_MNI.img	Cerebellum_L	53690	18.8035	139.4018	92.6211	19.7799	
AD03_MNI.img	Pons_L	7597	56.7300	156.0230	130.8006	9.8754	
AD03_MNI.img	Pons_R	8376	65.8512	155.6483	129.6823	8.8346	
AD03_MNI.img	Medulla_L	1899	62.1210	151.0237	125.2447	16.7578	
AD03_MNI.img	Medulla_R	2343	55.8535	151.0114	125.9744	13.0737	
AD03_MNI.img	ant_DPWM_L	28082	40.5210	152.5145	132.1691	10.7044	
AD03_MNI.img	ant_DPWM_R	29157	25.1256	149.5827	132.2741	11.9799	
AD03_MNI.img	post_DPWM_L	7382	22.7250	146.3978	126.9805	18.0466	
AD03_MNI.img	post_DPWM_R	5806	14.6978	146.6443	123.8219	22.9093	
AD03_MNI.img	CorpusCallosum_L	13206	59.1195	151.6709	127.5101	11.8523	
AD03_MNI.img	CorpusCallosum_R	13811	15.6051	154.4188	127.2147	17.3095	
AD03_MNI.img	inf_DPWM_L	20960	56.2385	152.4821	130.2972	10.2390	
AD03_MNI.img	inf_DPWM_R	18472	22.1947	148.8245	130.8388	10.4423	
AD03_MNI.img	InternalCapsule_L	5230	112.7800	155.3971	137.2624	6.0461	
AD03_MNI.img	InternalCapsule_R	5402	82.0189	159.5411	136.6870	5.9381	
AD03_MNI.img	LimbicWM_L	6210	30.8632	162.2369	124.2397	17.1524	
AD03_MNI.img	LimbicWM_R	6444	39.6031	159.8916	123.5220	18.6549	
AD03_MNI.img	AnteriorLateralVentricle_L	28965	12.7343	114.7876	30.9415	14.2377	
AD03_MNI.img	PosteriorLateralVentricle_L	12781	14.7753	113.3291	31.1916	14.3352	
AD03_MNI.img	InferiorLateralVentricle_L	2783	13.3923	113.6807	45.3759	22.8228	
AD03_MNI.img	AnteriorLateralVentricle_R	29221	12.0839	115.7031	30.6519	13.2937	
AD03_MNI.img	PosteriorLateralVentricle_R	10268	13.6723	114.4365	31.1457	15.0458	
AD03_MNI.img	InferiorLateralVentricle_R	2125	15.3781	118.4047	50.6801	21.9292	
AD03_MNI.img	III_ventricle	3558	14.1349	115.7753	43.3812	20.2806	
AD03_MNI.img	CerebellumWM_R	11417	91.3261	155.3385	131.1079	7.7824	
AD03_MNI.img	CerebellumWM_L	11164	89.5187	154.5566	132.5150	7.1431	
AD03_MNI.img	FrontSul_L	13520	9.6731	105.2408	35.9792	12.5606	
AD03_MNI.img	FrontSul_R	10577	9.6834	98.0899	35.3336	11.6990	
AD03_MNI.img	CentralSul_L	1829	15.2966	120.5783	37.8083	17.0436	
AD03_MNI.img	CentralSul_R	1886	15.4991	119.3627	43.6328	22.0013	
AD03_MNI.img	SylAntInsularSul_L	3860	15.7266	73.4387	31.9504	8.8644	
AD03_MNI.img	SylAntInsularSul_R	2127	11.2281	87.1409	40.2157	13.0297	
AD03_MNI.img	SylPostInsularSul_L	3312	14.9983	62.9141	31.7524	6.9957	
AD03_MNI.img	SylPostInsularSul_R	1577	17.9795	66.1172	35.2284	9.1400	
AD03_MNI.img	SylExtSMG_L	394	16.3810	57.3658	31.5469	7.4369	
AD03_MNI.img	SylExtSMG_R	63	18.2426	61.7780	37.1883	11.1937	
AD03_MNI.img	ParietSul_L	4898	16.0506	99.4787	44.0231	16.1975	
AD03_MNI.img	ParietSul_R	4838	13.4040	106.9516	50.6306	17.3393	
AD03_MNI.img	CinguSul_L	2969	17.0149	102.4482	48.2969	13.9233	
AD03_MNI.img	CinguSul_R	3020	17.0359	88.4032	38.8864	12.0777	
AD03_MNI.img	OcciptSul_L	995	18.3945	95.5744	51.5115	14.1287	
AD03_MNI.img	OcciptSul_R	1219	18.0004	95.2600	50.4254	14.9415	
AD03_MNI.img	TempSul_L	445	20.3755	85.5394	40.2127	9.9974	
AD03_MNI.img	TempSul_R	407	19.8203	84.7787	48.4708	12.2853	
AD03_MNI.img	IV_ventricle	3536	16.2273	128.0973	47.1498	23.3851	



Type2-L5 Statistics

AD03_MNI.img	SF_L	18039	33.0001	147.3472	108.2728	22.6076	
AD03_MNI.img	SF_R	14697	33.5013	147.9091	111.7948	22.4975	
AD03_MNI.img	SF_PFC_L	15841	15.0561	155.2009	107.3103	27.9347	
AD03_MNI.img	SF_PFC_R	14953	21.5255	157.4141	109.4418	27.0986	
AD03_MNI.img	SF_pole_L	2642	23.8717	148.0047	93.6132	24.1080	
AD03_MNI.img	SF_pole_R	3985	24.4981	153.3518	93.4028	23.3846	
AD03_MNI.img	MF_L	13310	19.8914	147.6105	104.8775	26.5685	
AD03_MNI.img	MF_R	13837	16.3564	147.5675	106.1863	26.4339	
AD03_MNI.img	MF_DPFC_L	14478	17.7878	145.0390	90.5422	26.7362	
AD03_MNI.img	MF_DPFC_R	16159	18.0461	148.0470	98.2644	25.7483	
AD03_MNI.img	IF_opercularis_L	5785	18.3402	147.9241	100.0057	30.3210	
AD03_MNI.img	IF_opercularis_R	5791	23.1197	146.4359	105.7056	26.4042	
AD03_MNI.img	IF_orbitalis_L	5796	15.9253	150.6068	106.6547	28.2760	
AD03_MNI.img	IF_orbitalis_R	5277	27.1663	145.7491	107.6573	24.9900	
AD03_MNI.img	IF_triangularis_L	5759	16.8835	147.9315	105.6864	31.0291	
AD03_MNI.img	IF_triangularis_R	4706	16.6760	147.3229	104.5765	29.4533	
AD03_MNI.img	LFO_L	6030	26.3962	147.3966	99.3253	25.0327	
AD03_MNI.img	LFO_R	5603	26.5722	145.8146	96.8575	24.3568	
AD03_MNI.img	MFO_L	5719	20.6636	183.6428	98.4836	25.7820	
AD03_MNI.img	MFO_R	5759	25.6895	147.8441	96.0427	22.3637	
AD03_MNI.img	R_L	7180	15.0545	150.7793	92.4523	27.1607	
AD03_MNI.img	R_R	8143	19.2470	149.6213	94.7998	28.2605	
