Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal01_MNI.img	MCP_L	3980	83.1196	185.2373	147.5725	13.8863	
Normal01_MNI.img	MCP_R	4370	80.4952	191.9283	146.9040	13.9814	
Normal01_MNI.img	PCT_L	1011	127.5268	182.8850	156.4276	8.5048	
Normal01_MNI.img	PCT_R	899	130.9913	176.8415	157.1445	7.1553	
Normal01_MNI.img	ICP_L	908	112.9266	188.1580	154.6621	10.2116	
Normal01_MNI.img	ICP_R	972	105.8882	174.1938	147.9168	10.9388	
Normal01_MNI.img	ML_L	951	107.4319	167.8028	143.4081	8.0210	
Normal01_MNI.img	ML_R	1127	118.3110	174.0297	143.8482	8.7954	
Normal01_MNI.img	Pons_L	248	110.1132	164.0998	147.4150	8.5130	
Normal01_MNI.img	Pons_R	658	97.8265	169.4870	139.6884	9.8236	
Normal01_MNI.img	Medulla_L	1772	43.2371	186.1346	130.4274	26.6870	
Normal01_MNI.img	Medulla_R	1701	62.4231	181.1636	140.3369	19.5375	
Normal01_MNI.img	ACR_L	14395	109.7494	172.0439	150.7157	6.8338	
Normal01_MNI.img	ACR_R	14429	120.5483	173.4027	151.6183	6.0780	
Normal01_MNI.img	SCR_L	19914	114.2554	173.6255	150.6042	6.4004	
Normal01_MNI.img	SCR_R	19740	116.9084	174.2530	151.5780	5.6885	
Normal01_MNI.img	PCR_L	7511	104.9427	171.8451	147.4065	9.5916	
Normal01_MNI.img	PCR_R	6767	105.1259	169.5121	148.6215	7.9674	
Normal01_MNI.img	GCC_L	2294	77.3298	171.5017	146.9566	13.2079	
Normal01_MNI.img	GCC_R	2669	86.5886	178.2910	148.3061	14.1417	
Normal01_MNI.img	BCC_L	4075	76.3883	170.4534	145.2772	15.3826	
Normal01_MNI.img	BCC_R	4112	45.3552	174.8890	143.1346	15.7674	
Normal01_MNI.img	SCC_L	7415	82.5799	183.3808	147.9620	13.3644	
Normal01_MNI.img	SCC_R	7954	85.4870	183.5835	147.8679	13.2238	
Normal01_MNI.img	PVWl_L	385	62.8260	146.8211	105.8437	17.3568	
Normal01_MNI.img	PVWl_R	412	47.0261	147.1319	105.3512	20.2710	
Normal01_MNI.img	ALIC_L	2657	113.4290	180.5618	155.9661	11.1839	
Normal01_MNI.img	ALIC_R	2638	117.0844	184.2974	155.7241	10.2196	
Normal01_MNI.img	PLIC_L	3781	118.0340	190.6726	156.3189	9.0335	
Normal01_MNI.img	PLIC_R	3575	116.7747	182.2729	156.3220	8.6055	
Normal01_MNI.img	RLIC_L	3684	111.1372	189.8754	153.9975	8.1538	
Normal01_MNI.img	RLIC_R	3930	115.8662	181.6168	152.7662	8.3043	
Normal01_MNI.img	EC_L	3932	108.0326	172.7241	140.6450	10.8416	
Normal01_MNI.img	EC_R	3724	104.6784	169.9963	143.6763	9.4026	
Normal01_MNI.img	CGC_L	3237	107.1144	174.8242	146.9480	12.3601	
Normal01_MNI.img	CGC_R	3964	106.0975	168.6663	146.0867	11.1020	
Normal01_MNI.img	CGH_L	2048	113.9231	171.4734	144.6814	11.3821	
Normal01_MNI.img	CGH_R	1934	102.9437	181.6851	145.4139	12.5301	
Normal01_MNI.img	Fx/ST_L	1762	75.8161	180.1345	141.0651	15.3928	
Normal01_MNI.img	Fx/ST_R	1638	77.6453	172.5360	140.4595	16.0688	
Normal01_MNI.img	Fx_L	749	40.4094	175.6592	106.0935	28.0086	
Normal01_MNI.img	Fx_R	934	41.3984	180.7474	116.3379	28.7677	
Normal01_MNI.img	IFO_L	2257	84.3192	179.8126	144.5645	12.8855	
Normal01_MNI.img	IFO_R	2724	93.2433	187.5686	145.1083	13.8751	
Normal01_MNI.img	PTR_L	9575	102.6891	178.5623	150.4826	9.6110	
Normal01_MNI.img	PTR_R	7051	93.0444	181.3010	148.0001	11.5687	
Normal01_MNI.img	SS_L	4966	88.1199	174.4234	145.9466	11.5308	
Normal01_MNI.img	SS_R	4927	88.0566	177.4114	146.9041	11.3779	
Normal01_MNI.img	SFO_L	401	103.1935	174.0410	141.1985	16.1297	
Normal01_MNI.img	SFO_R	268	110.4865	170.4212	138.0620	12.1165	
Normal01_MNI.img	SLF_L	11073	116.0383	181.0931	153.0638	7.6205	
Normal01_MNI.img	SLF_R	12179	113.3649	178.8996	152.6442	6.5593	
Normal01_MNI.img	Cl_L	479	72.9416	150.4484	120.4336	12.4115	
Normal01_MNI.img	Cl_R	540	56.9661	142.3461	116.3308	14.9425	
Normal01_MNI.img	PosteriorBasalForebrain_L	1572	40.8811	181.7980	142.7568	20.9124	
Normal01_MNI.img	PosteriorBasalForebrain_R	1390	52.7847	180.5486	143.1736	21.1811	
Normal01_MNI.img	Mammillary_R	94	69.1532	143.9852	119.9561	16.8783	
Normal01_MNI.img	Mammillary_L	132	73.9633	157.8266	122.7170	16.9259	
Normal01_MNI.img	LV_Frontal_L	3846	3.8129	114.0191	37.9135	23.7072	
Normal01_MNI.img	LV_body_L	2955	4.8325	114.6013	40.4413	22.6694	
Normal01_MNI.img	LV_atrium_L	2782	5.9658	126.2809	42.1805	20.4283	
Normal01_MNI.img	LV_Occipital_L	214	39.4847	138.6083	94.8044	18.2060	
Normal01_MNI.img	LV_Inferior_L	1093	8.6749	130.9211	72.4982	23.2326	
Normal01_MNI.img	LV_Frontal_R	4449	3.7086	108.9011	37.2216	22.5868	
Normal01_MNI.img	LV_body_R	3030	4.9238	104.4702	37.6648	21.2483	
Normal01_MNI.img	LV_atrium_R	3835	3.3258	118.9986	38.8087	20.6501	
Normal01_MNI.img	LV_Occipital_R	199	55.5866	133.8365	95.5178	15.2754	
Normal01_MNI.img	LV_Inferior_R	1430	4.0315	129.3364	63.3542	23.8753	
Normal01_MNI.img	III_ventricle	2270	5.2719	116.4488	57.4021	25.0735	
Normal01_MNI.img	PVWa_L	1402	42.5610	158.3346	111.2525	17.9278	
Normal01_MNI.img	PVWa_R	1171	50.0275	148.6949	114.5526	19.1138	
Normal01_MNI.img	PVWp_L	790	34.6077	155.3375	103.8187	24.3303	
Normal01_MNI.img	PVWp_R	820	39.2290	151.4764	102.3244	23.2788	
Normal01_MNI.img	SFWM_L	8594	102.2703	176.4350	146.2388	11.6489	
Normal01_MNI.img	SFWM_R	8499	100.3303	176.7542	144.9760	11.1852	
Normal01_MNI.img	SFWM_PFC_L	8534	103.9641	178.0861	144.1903	12.8942	
Normal01_MNI.img	SFWM_PFC_R	8854	102.2751	171.7702	145.8601	12.5344	
Normal01_MNI.img	SFWM_pole_L	226	98.6750	158.3282	129.5893	10.2760	
Normal01_MNI.img	SFWM_pole_R	347	112.1435	160.7408	134.7239	8.5793	
Normal01_MNI.img	MFWM_L	8595	105.3049	176.7772	142.6192	11.9481	
Normal01_MNI.img	MFWM_R	7753	101.0541	172.2646	143.7270	11.5917	
Normal01_MNI.img	MFWM_DPFC_L	4535	103.4082	174.8919	138.6098	12.5577	
Normal01_MNI.img	MFWM_DPFC_R	5350	103.4945	172.3360	139.8097	12.6924	
Normal01_MNI.img	IFWM_opercularis_L	2561	110.1886	173.7715	145.4144	12.1733	
Normal01_MNI.img	IFWM_opercularis_R	3197	110.5003	171.5059	146.9792	11.4162	
Normal01_MNI.img	IFWM_orbitalis_L	3305	106.3101	175.7312	147.5688	12.0345	
Normal01_MNI.img	IFWM_orbitalis_R	2165	111.8497	175.4092	147.4967	11.7974	
Normal01_MNI.img	IFWM_triangularis_L	3711	101.1542	172.2316	146.4027	11.3285	
Normal01_MNI.img	IFWM_triangularis_R	3034	109.0693	174.9257	145.2612	12.2028	
Normal01_MNI.img	LFOWM_L	1888	99.9059	164.7700	134.6359	12.1993	
Normal01_MNI.img	LFOWM_R	1849	102.5389	159.8585	134.0005	10.7694	
Normal01_MNI.img	MFOWM_L	2300	98.1512	173.4482	139.2177	13.8876	
Normal01_MNI.img	MFOWM_R	1955	99.0427	169.4782	137.0983	13.2570	
Normal01_MNI.img	RGWM_L	2763	58.6651	170.5982	135.0807	16.2748	
Normal01_MNI.img	RGWM_R	2838	83.1146	171.4529	138.4304	13.3373	
Normal01_MNI.img	PoCWM_L	11007	99.5000	176.6911	145.2036	10.8980	
Normal01_MNI.img	PoCWM_R	9758	100.0437	172.1824	144.4209	11.0433	
Normal01_MNI.img	PrCWM_L	12864	106.8200	174.5075	146.5366	10.1987	
Normal01_MNI.img	PrCWM_R	17374	96.7699	183.1626	146.8542	10.2355	
Normal01_MNI.img	SPWM_L	10159	93.6984	178.3714	147.9066	11.6399	
Normal01_MNI.img	SPWM_R	9701	102.2432	174.9476	146.5388	11.6479	
Normal01_MNI.img	SMWM_L	5418	101.6735	174.5773	140.9023	11.4532	
Normal01_MNI.img	SMWM_R	4887	100.7441	171.6709	141.9815	12.0349	
Normal01_MNI.img	AGWM_L	3887	102.1576	172.9522	139.3034	12.1398	
Normal01_MNI.img	AGWM_R	5132	99.7158	173.5328	135.2118	12.8781	
Normal01_MNI.img	PrCuWM_L	2813	103.8165	176.1955	140.8785	10.6596	
Normal01_MNI.img	PrCuWM_R	2412	100.3049	170.1257	137.8901	11.2501	
Normal01_MNI.img	STWM_L	13282	79.1385	174.6917	143.8829	11.6158	
Normal01_MNI.img	STWM_R	10377	99.2804	172.0291	143.7770	11.3761	
Normal01_MNI.img	STWM_L_pole	1791	100.9428	167.5131	136.5773	11.3637	
Normal01_MNI.img	STWM_R_pole	1495	104.0391	171.4751	134.0776	10.6281	
Normal01_MNI.img	MTWM_L	9839	105.3632	179.9563	146.2748	12.2168	
Normal01_MNI.img	MTWM_R	11184	96.4429	179.1167	147.3344	13.0524	
Normal01_MNI.img	MTWM_L_pole	1625	110.1926	185.6339	146.5625	15.0853	
Normal01_MNI.img	MTWM_R_pole	1171	99.0161	171.7557	139.0937	14.1423	
Normal01_MNI.img	ITWM_L	6151	99.9408	177.0944	138.0320	13.3147	
Normal01_MNI.img	ITWM_R	6409	90.4683	181.5672	140.0091	13.8736	
Normal01_MNI.img	FuWM_L	5016	100.1921	172.2412	137.2930	11.4622	
Normal01_MNI.img	FuWM_R	6709	83.2836	186.0990	137.6113	12.9618	
Normal01_MNI.img	SOWM_L	4137	107.5676	175.2537	147.1288	9.9340	
Normal01_MNI.img	SOWM_R	5862	97.6031	176.7736	144.9096	12.1313	
Normal01_MNI.img	MOWM_L	12783	79.6201	179.2494	146.6119	12.3902	
Normal01_MNI.img	MOWM_R	17317	95.4148	181.1448	143.3691	13.7432	
Normal01_MNI.img	IOWM_L	1602	108.5581	169.9092	142.2090	10.7839	
Normal01_MNI.img	IOWM_R	3045	102.1626	180.0226	146.5464	12.2929	
Normal01_MNI.img	CuWM_L	4893	91.9390	187.9665	145.1711	13.0231	
Normal01_MNI.img	CuWM_R	4847	92.1475	176.6018	142.7448	12.1885	
Normal01_MNI.img	LGWM_L	6795	84.8462	185.6025	144.7580	13.2794	
Normal01_MNI.img	LGWM_R	7008	85.5280	189.8894	141.2222	14.3422	
Normal01_MNI.img	rostralWM_ACC_L	150	111.6511	156.0923	135.8738	8.0822	
Normal01_MNI.img	rostralWM_ACC_R	0	0	0	0	0	
Normal01_MNI.img	subcallosalWM_ACC_L	82	122.7823	154.0704	140.2293	8.1682	
Normal01_MNI.img	subcallosalWM_ACC_R	126	113.0309	165.8099	141.9261	8.7201	
Normal01_MNI.img	subgenualWM_ACC_L	233	116.0508	151.0690	134.3373	8.2151	
Normal01_MNI.img	subgenualWM_ACC_R	116	116.3790	149.8243	134.3256	7.4756	
Normal01_MNI.img	dorsalWM_ACC_L	2584	106.4046	171.1360	142.0892	9.9042	
Normal01_MNI.img	dorsalWM_ACC_R	1274	108.9226	156.8711	134.2339	8.6874	
Normal01_MNI.img	PCCWM_L	4712	104.3758	174.3947	144.1794	10.2134	
Normal01_MNI.img	PCCWM_R	4143	99.7534	184.7439	143.0864	11.7795	
Normal01_MNI.img	CerebellumWM_R	11260	89.9344	190.7081	148.9200	11.7750	
Normal01_MNI.img	CerebellumWM_L	10455	96.0534	184.7432	149.1883	10.8004	
Normal01_MNI.img	MCP_cb_L	3325	123.3731	178.6290	153.6527	7.6023	
Normal01_MNI.img	MCP_cb_R	3190	129.7820	175.9380	153.1185	6.5492	
Normal01_MNI.img	ICP_cb_L	700	110.8110	170.0242	147.8055	8.3923	
Normal01_MNI.img	ICP_cb_R	578	116.9340	164.2324	142.0631	7.5322	
Normal01_MNI.img	FrontSul_L	13725	2.8138	93.1913	34.2113	14.1261	
Normal01_MNI.img	FrontSul_R	10278	0.5465	93.7559	35.1052	14.9693	
Normal01_MNI.img	CentralSul_L	2054	0.7102	102.1513	39.5364	20.2833	
Normal01_MNI.img	CentralSul_R	2658	0.8566	74.8872	26.5850	13.3175	
Normal01_MNI.img	SylFrontSul_L	1899	5.7791	88.2628	41.0066	15.7903	
Normal01_MNI.img	SylFrontSul_R	2800	4.0117	91.5272	34.2165	13.9032	
Normal01_MNI.img	SylTempSul_L	2130	7.2448	90.6579	35.7008	13.5246	
Normal01_MNI.img	SylTempSul_R	2196	3.9198	76.3888	31.9035	12.0635	
Normal01_MNI.img	SylParieSul_L	99	20.2116	93.8909	57.0751	20.6052	
Normal01_MNI.img	SylParieSul_R	20	19.0306	46.1716	29.8941	6.9405	
Normal01_MNI.img	ParietSul_L	8218	2.8440	93.6410	34.3478	15.4228	
Normal01_MNI.img	ParietSul_R	7820	4.9334	93.2158	36.8916	15.5087	
Normal01_MNI.img	CinguSul_L	3715	4.4140	88.7440	41.3011	13.5718	
Normal01_MNI.img	CinguSul_R	3490	6.2556	87.9035	40.3572	13.1606	
Normal01_MNI.img	OcciptSul_L	1507	6.5273	91.9503	40.6929	15.9480	
Normal01_MNI.img	OcciptSul_R	2172	2.1295	99.3333	33.0819	15.6375	
Normal01_MNI.img	TempSul_L	440	10.2981	79.3099	41.9584	12.5869	
Normal01_MNI.img	TempSul_R	508	10.6547	84.7666	40.5873	12.6647	
Normal01_MNI.img	Caudate_tail_L	649	64.2192	144.8512	108.3841	14.0371	
Normal01_MNI.img	Fimbria_L	26	117.1583	141.6878	126.8683	6.2489	
Normal01_MNI.img	Caudate_tail_R	521	76.7921	147.9365	112.2681	14.0587	
Normal01_MNI.img	Fimbria_R	33	119.3492	147.8625	135.7656	7.5861	
Normal01_MNI.img	Chroid_LVetc_L	319	52.8988	125.3917	89.0114	14.8937	
Normal01_MNI.img	Chroid_LVetc_R	333	43.9249	121.0814	84.3042	13.4038	
Normal01_MNI.img	IV_ventricle	2531	1.3874	132.4818	54.7001	30.3964	
Normal01_MNI.img	ECCL_L	352	107.7112	151.1551	127.9558	8.6995	
Normal01_MNI.img	ECCL_R	556	103.8951	155.7834	129.7374	9.4055	



Type2-L1 Statistics

Normal01_MNI.img	Hemisphere_L	610493	6.2039	190.6726	118.8564	31.3903	
Normal01_MNI.img	Hemisphere_R	620870	4.8936	189.8894	117.9529	32.1967	
Normal01_MNI.img	Brainstem	36280	43.2371	191.9283	146.5278	15.8799	
Normal01_MNI.img	Cerebellum	159583	10.6653	190.7081	112.4162	27.3056	
Normal01_MNI.img	CSF	95015	0.5465	138.6083	38.8479	19.8928	



Type2-L2 Statistics

Normal01_MNI.img	Hemisphere_L	478319	6.2039	187.9665	111.6398	30.7913	
Normal01_MNI.img	Hemisphere_R	488997	4.8936	189.8894	110.6762	31.6293	
Normal01_MNI.img	CerebralNucli_L	14348	52.2447	176.3597	125.9600	18.2441	
Normal01_MNI.img	CerebralNucli_R	14546	60.4072	175.7193	125.6887	17.1355	
Normal01_MNI.img	Thalamus_L	5972	72.5523	168.9906	139.5187	13.5273	
Normal01_MNI.img	Thalamus_R	6037	64.2435	165.7836	135.9532	14.4769	
Normal01_MNI.img	BasalForebrain_L	3199	40.8811	181.7980	133.1546	20.7509	
Normal01_MNI.img	BasalForebrain_R	3174	52.7847	180.5486	132.8154	21.6365	
Normal01_MNI.img	midbrain	11705	59.0539	191.2226	148.1599	15.7128	
Normal01_MNI.img	Cerebellum_R	78927	13.7328	190.7081	113.3888	27.0107	
Normal01_MNI.img	Cerebellum_L	80656	10.6653	184.7432	111.4644	27.5580	
Normal01_MNI.img	Brainstem_L	11977	43.2371	188.6324	145.1563	17.4948	
Normal01_MNI.img	Brainstem_R	12598	62.4231	191.9283	146.3154	14.1959	
Normal01_MNI.img	WhiteMatter_L	108655	34.6077	190.6726	148.1304	13.1731	
Normal01_MNI.img	WhiteMatter_R	108116	39.2290	187.5686	148.3823	12.8518	
Normal01_MNI.img	Ventricle	29286	1.3874	138.6083	45.9458	26.4116	
Normal01_MNI.img	Sulcus_L	33787	0.7102	102.1513	36.2806	15.3059	
Normal01_MNI.img	Sulcus_R	31942	0.5465	99.3333	35.0557	14.9066	



Type2-L3 Statistics

Normal01_MNI.img	Frontal_L	156194	8.8735	178.0861	113.1606	30.9402	
Normal01_MNI.img	Frontal_R	159423	8.9705	183.1626	114.2369	30.9605	
Normal01_MNI.img	Parietal_L	95061	6.2039	181.0931	118.4200	32.5332	
Normal01_MNI.img	Parietal_R	97045	5.9390	178.8996	115.7174	33.6340	
Normal01_MNI.img	Temporal_L	115814	12.0023	185.6339	108.6811	30.0670	
Normal01_MNI.img	Temporal_R	109187	7.1998	186.0990	108.0345	31.3826	
Normal01_MNI.img	Limbic_L	46163	13.3316	174.3947	104.8749	25.9788	
Normal01_MNI.img	Limbic_R	45143	7.1159	184.7439	99.9929	26.2456	
Normal01_MNI.img	Occipital_L	69125	8.4589	187.9665	116.9673	32.1021	
Normal01_MNI.img	Occipital_R	82946	4.8936	189.8894	115.2547	32.9761	
Normal01_MNI.img	Insula_L	9089	9.9095	148.9892	96.0545	21.5582	
Normal01_MNI.img	Insula_R	9890	14.2458	160.8757	95.2873	23.8566	
Normal01_MNI.img	BasalGang_L	12294	61.1199	176.3597	128.7549	17.5323	
Normal01_MNI.img	BasalGang_R	12088	60.4072	175.7193	128.5270	16.6116	
Normal01_MNI.img	Thalamus_L	5972	72.5523	168.9906	139.5187	13.5273	
Normal01_MNI.img	Thalamus_R	6037	64.2435	165.7836	135.9532	14.4769	
Normal01_MNI.img	BasalForebrain_L	3199	40.8811	181.7980	133.1546	20.7509	
Normal01_MNI.img	BasalForebrain_R	3174	52.7847	180.5486	132.8154	21.6365	
Normal01_MNI.img	midbrain_L	5875	70.0125	191.2226	149.5678	14.3103	
Normal01_MNI.img	midbrain_R	5830	59.0539	188.7352	146.7412	16.8913	
Normal01_MNI.img	Cerebellum_R	78927	13.7328	190.7081	113.3888	27.0107	
Normal01_MNI.img	Cerebellum_L	80656	10.6653	184.7432	111.4644	27.5580	
Normal01_MNI.img	Pons_L	9297	56.4395	188.6324	147.0352	13.9522	
Normal01_MNI.img	Pons_R	9925	76.5875	191.9283	147.1831	13.0969	
Normal01_MNI.img	Medulla_L	2680	43.2371	188.1580	138.6382	25.2547	
Normal01_MNI.img	Medulla_R	2673	62.4231	181.1636	143.0932	17.3123	
Normal01_MNI.img	AnteriorWM_L	36112	42.5610	174.0410	149.0164	10.7313	
Normal01_MNI.img	AnteriorWM_R	35608	50.0275	174.2530	150.2750	9.5283	
Normal01_MNI.img	PosteriorWM_L	8301	34.6077	171.8451	143.2583	17.4122	
Normal01_MNI.img	PosteriorWM_R	7587	39.2290	169.5121	143.6177	17.9390	
Normal01_MNI.img	CorpusCallosum_L	13784	76.3883	183.3808	147.0010	14.0158	
Normal01_MNI.img	CorpusCallosum_R	14735	45.3552	183.5835	146.6264	14.3089	
Normal01_MNI.img	InferiorWM_L	31589	62.8260	190.6726	148.8968	12.6967	
Normal01_MNI.img	InferiorWM_R	29537	47.0261	187.5686	148.3980	12.9947	
Normal01_MNI.img	LimbicWM_L	7796	40.4094	180.1345	141.0978	19.0182	
Normal01_MNI.img	LimbicWM_R	8470	41.3984	181.6851	141.5644	17.8351	
Normal01_MNI.img	LateralVentricle_L	11209	3.8129	138.6083	45.5517	26.4152	
Normal01_MNI.img	LateralVentricle_R	13276	3.3258	133.8365	42.6508	24.8594	
Normal01_MNI.img	III_ventricle	2270	5.2719	116.4488	57.4021	25.0735	
Normal01_MNI.img	FrontSul_L	15624	2.8138	93.1913	35.0373	14.5096	
Normal01_MNI.img	FrontSul_R	13078	0.5465	93.7559	34.9149	14.7520	
Normal01_MNI.img	CentralSul_L	2054	0.7102	102.1513	39.5364	20.2833	
Normal01_MNI.img	CentralSul_R	2658	0.8566	74.8872	26.5850	13.3175	
Normal01_MNI.img	TempSul_L	2570	7.2448	90.6579	36.7722	13.5749	
Normal01_MNI.img	TempSul_R	2704	3.9198	84.7666	33.5349	12.6422	
Normal01_MNI.img	ParietSul_L	8317	2.8440	93.8909	34.6184	15.6895	
Normal01_MNI.img	ParietSul_R	7840	4.9334	93.2158	36.8737	15.4969	
Normal01_MNI.img	CinguSul_L	3715	4.4140	88.7440	41.3011	13.5718	
Normal01_MNI.img	CinguSul_R	3490	6.2556	87.9035	40.3572	13.1606	
Normal01_MNI.img	OcciptSul_L	1507	6.5273	91.9503	40.6929	15.9480	
Normal01_MNI.img	OcciptSul_R	2172	2.1295	99.3333	33.0819	15.6375	
Normal01_MNI.img	IV_ventricle	2531	1.3874	132.4818	54.7001	30.3964	



Type2-L4 Statistics

Normal01_MNI.img	Frontal_L	156194	8.8735	178.0861	113.1606	30.9402	
Normal01_MNI.img	Frontal_R	159423	8.9705	183.1626	114.2369	30.9605	
Normal01_MNI.img	Parietal_L	95061	6.2039	181.0931	118.4200	32.5332	
Normal01_MNI.img	Parietal_R	97045	5.9390	178.8996	115.7174	33.6340	
Normal01_MNI.img	Temporal_L	115814	12.0023	185.6339	108.6811	30.0670	
Normal01_MNI.img	Temporal_R	109187	7.1998	186.0990	108.0345	31.3826	
Normal01_MNI.img	Limbic_L	17430	22.1424	174.3947	120.7175	24.0907	
Normal01_MNI.img	Limbic_R	15970	26.7546	184.7439	117.2736	23.2103	
Normal01_MNI.img	Occipital_L	69125	8.4589	187.9665	116.9673	32.1021	
Normal01_MNI.img	Occipital_R	82946	4.8936	189.8894	115.2547	32.9761	
Normal01_MNI.img	Cingulate_L	28733	13.3316	155.1155	95.2644	22.0825	
Normal01_MNI.img	Cingulate_R	29173	7.1159	150.2737	90.5330	22.7606	
Normal01_MNI.img	Insula_L	9089	9.9095	148.9892	96.0545	21.5582	
Normal01_MNI.img	Insula_R	9890	14.2458	160.8757	95.2873	23.8566	
Normal01_MNI.img	Striatum_L	10494	61.1199	162.6427	123.9761	13.9146	
Normal01_MNI.img	Striatum_R	10311	60.4072	158.2106	124.1367	13.4189	
Normal01_MNI.img	GP_L	1800	124.3389	176.3597	156.6154	7.8283	
Normal01_MNI.img	GP_R	1777	123.5324	175.7193	154.0014	8.4548	
Normal01_MNI.img	Thalamus_L	5972	72.5523	168.9906	139.5187	13.5273	
Normal01_MNI.img	Thalamus_R	6037	64.2435	165.7836	135.9532	14.4769	
Normal01_MNI.img	BasalForebrain_L	3199	40.8811	181.7980	133.1546	20.7509	
Normal01_MNI.img	BasalForebrain_R	3174	52.7847	180.5486	132.8154	21.6365	
Normal01_MNI.img	midbrain_L	5875	70.0125	191.2226	149.5678	14.3103	
Normal01_MNI.img	midbrain_R	5830	59.0539	188.7352	146.7412	16.8913	
Normal01_MNI.img	Cerebellum_R	63899	13.7328	163.5516	104.8848	22.2048	
Normal01_MNI.img	Cerebellum_L	66176	10.6653	166.4380	103.0003	22.4426	
Normal01_MNI.img	Pons_L	9297	56.4395	188.6324	147.0352	13.9522	
Normal01_MNI.img	Pons_R	9925	76.5875	191.9283	147.1831	13.0969	
Normal01_MNI.img	Medulla_L	2680	43.2371	188.1580	138.6382	25.2547	
Normal01_MNI.img	Medulla_R	2673	62.4231	181.1636	143.0932	17.3123	
Normal01_MNI.img	ant_DPWM_L	36112	42.5610	174.0410	149.0164	10.7313	
Normal01_MNI.img	ant_DPWM_R	35608	50.0275	174.2530	150.2750	9.5283	
Normal01_MNI.img	post_DPWM_L	8301	34.6077	171.8451	143.2583	17.4122	
Normal01_MNI.img	post_DPWM_R	7587	39.2290	169.5121	143.6177	17.9390	
Normal01_MNI.img	CorpusCallosum_L	13784	76.3883	183.3808	147.0010	14.0158	
Normal01_MNI.img	CorpusCallosum_R	14735	45.3552	183.5835	146.6264	14.3089	
Normal01_MNI.img	inf_DPWM_L	25151	62.8260	189.8754	147.0342	12.6476	
Normal01_MNI.img	inf_DPWM_R	23324	47.0261	187.5686	146.3549	13.0694	
Normal01_MNI.img	InternalCapsule_L	6438	113.4290	190.6726	156.1733	9.9788	
Normal01_MNI.img	InternalCapsule_R	6213	116.7747	184.2974	156.0682	9.3297	
Normal01_MNI.img	LimbicWM_L	7796	40.4094	180.1345	141.0978	19.0182	
Normal01_MNI.img	LimbicWM_R	8470	41.3984	181.6851	141.5644	17.8351	
Normal01_MNI.img	AnteriorLateralVentricle_L	7120	3.8129	125.3917	41.2519	25.2052	
Normal01_MNI.img	PosteriorLateralVentricle_L	2996	5.9658	138.6083	45.9393	24.3897	
Normal01_MNI.img	InferiorLateralVentricle_L	1093	8.6749	130.9211	72.4982	23.2326	
Normal01_MNI.img	AnteriorLateralVentricle_R	7812	3.7086	121.0814	39.4005	23.7306	
Normal01_MNI.img	PosteriorLateralVentricle_R	4034	3.3258	133.8365	41.6062	23.8269	
Normal01_MNI.img	InferiorLateralVentricle_R	1430	4.0315	129.3364	63.3542	23.8753	
Normal01_MNI.img	III_ventricle	2270	5.2719	116.4488	57.4021	25.0735	
Normal01_MNI.img	CerebellumWM_R	15028	89.9344	190.7081	149.5475	10.9695	
Normal01_MNI.img	CerebellumWM_L	14480	96.0534	184.7432	150.1466	10.2299	
Normal01_MNI.img	FrontSul_L	13725	2.8138	93.1913	34.2113	14.1261	
Normal01_MNI.img	FrontSul_R	10278	0.5465	93.7559	35.1052	14.9693	
Normal01_MNI.img	CentralSul_L	2054	0.7102	102.1513	39.5364	20.2833	
Normal01_MNI.img	CentralSul_R	2658	0.8566	74.8872	26.5850	13.3175	
Normal01_MNI.img	SylAntInsularSul_L	1899	5.7791	88.2628	41.0066	15.7903	
Normal01_MNI.img	SylAntInsularSul_R	2800	4.0117	91.5272	34.2165	13.9032	
Normal01_MNI.img	SylPostInsularSul_L	2130	7.2448	90.6579	35.7008	13.5246	
Normal01_MNI.img	SylPostInsularSul_R	2196	3.9198	76.3888	31.9035	12.0635	
Normal01_MNI.img	SylExtSMG_L	99	20.2116	93.8909	57.0751	20.6052	
Normal01_MNI.img	SylExtSMG_R	20	19.0306	46.1716	29.8941	6.9405	
Normal01_MNI.img	ParietSul_L	8218	2.8440	93.6410	34.3478	15.4228	
Normal01_MNI.img	ParietSul_R	7820	4.9334	93.2158	36.8916	15.5087	
Normal01_MNI.img	CinguSul_L	3715	4.4140	88.7440	41.3011	13.5718	
Normal01_MNI.img	CinguSul_R	3490	6.2556	87.9035	40.3572	13.1606	
Normal01_MNI.img	OcciptSul_L	1507	6.5273	91.9503	40.6929	15.9480	
Normal01_MNI.img	OcciptSul_R	2172	2.1295	99.3333	33.0819	15.6375	
Normal01_MNI.img	TempSul_L	440	10.2981	79.3099	41.9584	12.5869	
Normal01_MNI.img	TempSul_R	508	10.6547	84.7666	40.5873	12.6647	
Normal01_MNI.img	IV_ventricle	2531	1.3874	132.4818	54.7001	30.3964	



Type2-L5 Statistics

Normal01_MNI.img	SF_L	19758	8.8735	176.4350	117.5826	32.7589	
Normal01_MNI.img	SF_R	18251	11.3960	176.7542	119.2987	30.7937	
Normal01_MNI.img	SF_PFC_L	20159	23.4989	178.0861	114.5239	31.2589	
Normal01_MNI.img	SF_PFC_R	19174	21.1801	171.7702	117.0918	32.5604	
Normal01_MNI.img	SF_pole_L	3269	25.4103	158.3282	91.3505	23.2436	
