Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal05_MNI.img	MCP_R	2995	83.1109	175.0168	140.0620	12.1814	
Normal05_MNI.img	PCT_L	653	128.9283	173.3473	149.6899	7.0174	
Normal05_MNI.img	PCT_R	576	125.9047	167.7471	150.6829	6.3279	
Normal05_MNI.img	ICP_L	620	108.4751	165.3425	140.6136	8.9943	
Normal05_MNI.img	ICP_R	625	108.8670	175.7471	140.1003	10.9407	
Normal05_MNI.img	ML_L	704	116.6212	164.4384	143.3352	7.5468	
Normal05_MNI.img	ML_R	958	120.6682	177.6870	145.9889	8.8577	
Normal05_MNI.img	Pons_L	199	115.0556	165.7639	145.3196	8.6339	
Normal05_MNI.img	Pons_R	485	104.6161	172.9384	139.1662	10.4294	
Normal05_MNI.img	Medulla_L	1642	53.4599	163.4610	123.3013	22.1075	
Normal05_MNI.img	Medulla_R	1978	63.0662	168.5437	127.0632	18.5959	
Normal05_MNI.img	ACR_L	10053	66.7843	169.5050	144.8652	8.6477	
Normal05_MNI.img	ACR_R	10667	68.7255	173.4802	146.4128	7.2424	
Normal05_MNI.img	SCR_L	14066	95.3345	169.1092	145.3485	6.4724	
Normal05_MNI.img	SCR_R	13901	102.4870	170.9728	145.7982	6.1525	
Normal05_MNI.img	PCR_L	5169	101.5056	162.3232	143.8459	8.1665	
Normal05_MNI.img	PCR_R	4294	106.9453	164.1575	144.2835	7.4153	
Normal05_MNI.img	GCC_L	2088	67.9466	169.7750	140.1561	12.6426	
Normal05_MNI.img	GCC_R	2478	72.9526	171.7469	141.2776	13.1554	
Normal05_MNI.img	BCC_L	3155	82.1419	168.1573	140.7818	13.8688	
Normal05_MNI.img	BCC_R	3347	81.7834	173.2988	141.4015	15.5942	
Normal05_MNI.img	SCC_L	5800	79.5925	166.6091	141.8235	10.8311	
Normal05_MNI.img	SCC_R	5654	82.1564	165.1311	142.0400	10.9908	
Normal05_MNI.img	PVWl_L	309	56.1447	144.0824	106.6447	17.8313	
Normal05_MNI.img	PVWl_R	349	64.7340	136.5344	101.0333	17.2058	
Normal05_MNI.img	ALIC_L	1883	110.9117	162.9398	144.2819	7.9832	
Normal05_MNI.img	ALIC_R	1991	109.9384	172.1634	146.4384	7.6698	
Normal05_MNI.img	PLIC_L	2699	97.9947	171.3065	144.5555	7.3536	
Normal05_MNI.img	PLIC_R	2692	125.3042	169.0357	145.0010	7.1965	
Normal05_MNI.img	RLIC_L	2796	107.8842	169.1573	147.0065	7.3987	
Normal05_MNI.img	RLIC_R	2744	125.1386	170.2837	147.3722	6.4011	
Normal05_MNI.img	EC_L	2657	89.5158	162.9751	129.3112	10.8307	
Normal05_MNI.img	EC_R	2519	93.7099	164.4894	135.5584	10.0506	
Normal05_MNI.img	CGC_L	2358	98.7440	165.1113	136.1388	10.7169	
Normal05_MNI.img	CGC_R	2643	103.0587	161.7956	136.9944	10.5110	
Normal05_MNI.img	CGH_L	1269	101.8055	169.3887	137.8077	11.1702	
Normal05_MNI.img	CGH_R	1248	103.6674	163.0628	133.8405	10.5171	
Normal05_MNI.img	Fx/ST_L	1072	66.2816	167.0441	132.6432	15.6249	
Normal05_MNI.img	Fx/ST_R	1154	67.0856	163.0778	132.2892	14.7805	
Normal05_MNI.img	Fx_L	618	34.4445	166.3010	89.4758	23.1692	
Normal05_MNI.img	Fx_R	749	36.7022	173.5519	99.2180	26.3952	
Normal05_MNI.img	IFO_L	1415	71.1789	168.7171	128.5367	12.1894	
Normal05_MNI.img	IFO_R	1503	93.3571	166.9350	134.1832	10.4530	
Normal05_MNI.img	PTR_L	7424	93.4293	164.9009	143.7274	7.9902	
Normal05_MNI.img	PTR_R	5219	89.5184	163.3628	141.0968	8.6614	
Normal05_MNI.img	SS_L	3277	100.7618	169.6140	143.7969	9.6689	
Normal05_MNI.img	SS_R	3756	103.3552	170.1396	145.1576	8.4731	
Normal05_MNI.img	SFO_L	265	126.7172	170.4116	146.0058	8.4681	
Normal05_MNI.img	SFO_R	208	117.0865	163.9687	141.1340	9.1813	
Normal05_MNI.img	SLF_L	6962	98.9020	166.8815	148.0962	6.9579	
Normal05_MNI.img	SLF_R	8382	119.4848	168.6983	148.4966	6.5430	
Normal05_MNI.img	Cl_L	356	86.7439	139.8399	118.5081	9.1893	
Normal05_MNI.img	Cl_R	416	60.0172	148.9318	117.5393	15.6646	
Normal05_MNI.img	PosteriorBasalForebrain_L	1403	58.7207	166.6093	133.8737	19.6998	
Normal05_MNI.img	PosteriorBasalForebrain_R	1115	47.7317	172.7479	135.8571	19.7557	
Normal05_MNI.img	Mammillary_R	79	55.7669	145.6605	117.6076	21.0052	
Normal05_MNI.img	Mammillary_L	84	72.7262	146.0797	121.8313	15.9978	
Normal05_MNI.img	LV_Frontal_L	4991	9.6383	111.4301	34.9544	18.2596	
Normal05_MNI.img	LV_body_L	3422	14.0071	111.5522	37.8588	17.7169	
Normal05_MNI.img	LV_atrium_L	1820	15.6296	116.4823	43.3305	18.9545	
Normal05_MNI.img	LV_Occipital_L	158	23.8221	122.9176	79.9067	27.6633	
Normal05_MNI.img	LV_Inferior_L	744	18.8300	124.4546	74.0962	22.2196	
Normal05_MNI.img	LV_Frontal_R	5431	9.8630	113.2741	36.5933	19.4388	
Normal05_MNI.img	LV_body_R	2956	15.8272	113.6617	40.7949	17.5858	
Normal05_MNI.img	LV_atrium_R	1991	14.5933	108.5098	40.9630	17.3590	
Normal05_MNI.img	LV_Occipital_R	101	49.7959	127.9318	97.5600	17.1717	
Normal05_MNI.img	LV_Inferior_R	910	17.5342	133.0580	69.6498	24.0020	
Normal05_MNI.img	III_ventricle	1912	14.6638	118.4549	53.1117	22.1193	
Normal05_MNI.img	PVWa_L	738	49.0224	158.0854	115.5151	20.9673	
Normal05_MNI.img	PVWa_R	734	42.4231	153.0202	111.6243	22.0556	
Normal05_MNI.img	PVWp_L	554	47.4920	154.8528	103.7959	23.0470	
Normal05_MNI.img	PVWp_R	553	53.1379	153.4503	104.4280	21.6498	
Normal05_MNI.img	SFWM_L	6935	97.9845	173.6883	140.6888	10.7408	
Normal05_MNI.img	SFWM_R	7093	99.8143	169.4722	138.7192	11.0829	
Normal05_MNI.img	SFWM_PFC_L	6720	94.5816	172.7655	140.2983	12.0738	
Normal05_MNI.img	SFWM_PFC_R	6884	96.9732	177.0380	140.1032	11.8553	
Normal05_MNI.img	SFWM_pole_L	158	114.0270	154.6160	132.0374	8.4625	
Normal05_MNI.img	SFWM_pole_R	489	103.1006	163.8062	135.3707	10.0578	
Normal05_MNI.img	MFWM_L	5535	81.3078	166.3125	136.2347	11.2243	
Normal05_MNI.img	MFWM_R	4984	94.1574	163.5466	134.2982	11.0436	
Normal05_MNI.img	MFWM_DPFC_L	3440	104.8334	162.9735	135.0563	11.0884	
Normal05_MNI.img	MFWM_DPFC_R	3494	99.8419	162.4560	133.0337	11.4887	
Normal05_MNI.img	IFWM_opercularis_L	1462	109.6015	159.4385	135.7941	9.4763	
Normal05_MNI.img	IFWM_opercularis_R	2209	105.6458	172.7898	140.0641	10.9693	
Normal05_MNI.img	IFWM_orbitalis_L	2045	89.7561	165.7739	140.9010	10.9958	
Normal05_MNI.img	IFWM_orbitalis_R	1430	104.3057	167.1598	141.2699	10.6218	
Normal05_MNI.img	IFWM_triangularis_L	3123	107.8937	168.6814	140.0721	10.7716	
Normal05_MNI.img	IFWM_triangularis_R	1787	103.3364	169.6513	139.5352	12.5411	
Normal05_MNI.img	LFOWM_L	1440	102.2711	181.1119	140.6791	13.3161	
Normal05_MNI.img	LFOWM_R	1508	87.3263	171.4182	135.0854	12.3369	
Normal05_MNI.img	MFOWM_L	1586	99.1271	171.0911	137.9508	11.6710	
Normal05_MNI.img	MFOWM_R	1379	100.1601	173.8178	135.2223	12.5052	
Normal05_MNI.img	RGWM_L	1607	73.3410	166.3193	133.1322	13.9422	
Normal05_MNI.img	RGWM_R	2109	93.9861	169.9580	135.7315	11.8118	
Normal05_MNI.img	PoCWM_L	7954	95.0892	165.7261	140.0146	9.1856	
Normal05_MNI.img	PoCWM_R	7590	107.3094	165.7028	140.2610	9.1146	
Normal05_MNI.img	PrCWM_L	9888	86.1832	164.5871	139.2824	9.1067	
Normal05_MNI.img	PrCWM_R	11759	103.3721	174.6984	139.0615	9.4007	
Normal05_MNI.img	SPWM_L	6782	104.7406	164.8903	142.0173	9.2925	
Normal05_MNI.img	SPWM_R	6161	96.7579	164.1295	141.8283	9.7864	
Normal05_MNI.img	SMWM_L	4300	104.5509	167.3242	135.5879	10.0728	
Normal05_MNI.img	SMWM_R	3629	103.6157	161.5585	136.7578	10.1798	
Normal05_MNI.img	AGWM_L	2777	104.3481	162.8946	137.8137	10.6233	
Normal05_MNI.img	AGWM_R	3512	102.1222	160.5195	135.5640	10.7065	
Normal05_MNI.img	PrCuWM_L	1962	101.5896	158.0644	134.4235	9.8485	
Normal05_MNI.img	PrCuWM_R	1896	104.0272	160.5266	133.0321	9.8144	
Normal05_MNI.img	STWM_L	8594	97.5640	164.9719	136.8723	11.2596	
Normal05_MNI.img	STWM_R	8405	97.2644	180.3054	136.8050	11.8772	
Normal05_MNI.img	STWM_L_pole	1081	93.7255	153.5937	126.0342	9.4938	
Normal05_MNI.img	STWM_R_pole	1213	98.3045	151.8274	126.7991	10.3754	
Normal05_MNI.img	MTWM_L	7165	99.5096	166.6064	138.5515	11.5036	
Normal05_MNI.img	MTWM_R	7878	93.1631	170.3062	133.8373	13.5150	
Normal05_MNI.img	MTWM_L_pole	1008	104.1222	168.1082	133.6011	12.1260	
Normal05_MNI.img	MTWM_R_pole	1048	97.8283	171.6213	131.0770	14.2710	
Normal05_MNI.img	ITWM_L	4010	92.8178	166.5695	131.1220	13.3638	
Normal05_MNI.img	ITWM_R	3450	90.1564	166.2045	129.8036	13.8406	
Normal05_MNI.img	FuWM_L	3817	98.5374	173.0491	131.4959	10.1288	
Normal05_MNI.img	FuWM_R	4322	86.1427	165.9820	130.2666	11.4101	
Normal05_MNI.img	SOWM_L	3121	102.6881	163.2086	141.7854	9.6115	
Normal05_MNI.img	SOWM_R	3366	102.9986	161.7065	141.1703	10.4271	
Normal05_MNI.img	MOWM_L	10196	92.7901	165.7088	138.5914	11.0387	
Normal05_MNI.img	MOWM_R	11855	96.7619	163.4956	138.9148	10.7643	
Normal05_MNI.img	IOWM_L	1954	107.7346	164.7146	135.4180	10.4332	
Normal05_MNI.img	IOWM_R	2624	106.4990	157.7245	137.8299	9.9759	
Normal05_MNI.img	CuWM_L	3404	86.4435	158.7510	135.8495	11.0592	
Normal05_MNI.img	CuWM_R	2640	91.8177	161.5491	134.8505	10.3947	
Normal05_MNI.img	LGWM_L	4301	81.9539	159.8200	131.9595	10.9517	
Normal05_MNI.img	LGWM_R	4334	81.2480	154.9210	130.1276	10.9682	
Normal05_MNI.img	rostralWM_ACC_L	129	109.8791	147.7107	130.7956	8.3949	
Normal05_MNI.img	rostralWM_ACC_R	0	0	0	0	0	
Normal05_MNI.img	subcallosalWM_ACC_L	83	109.4348	144.4029	129.2358	6.4781	
Normal05_MNI.img	subcallosalWM_ACC_R	36	101.9636	135.0331	123.9085	7.6932	
Normal05_MNI.img	subgenualWM_ACC_L	141	106.3471	151.3784	129.8076	8.9035	
Normal05_MNI.img	subgenualWM_ACC_R	75	111.7457	154.7162	129.3262	10.4061	
Normal05_MNI.img	dorsalWM_ACC_L	1918	105.9254	159.2877	135.2191	8.6707	
Normal05_MNI.img	dorsalWM_ACC_R	943	99.4565	150.3748	127.2431	8.7286	
Normal05_MNI.img	PCCWM_L	2677	102.7876	154.7291	136.8513	8.7335	
Normal05_MNI.img	PCCWM_R	2602	87.3910	155.4511	133.5681	9.9228	
Normal05_MNI.img	CerebellumWM_R	7986	99.7443	174.8874	137.9619	10.3146	
Normal05_MNI.img	CerebellumWM_L	7597	94.3207	178.2206	138.0496	10.2837	
Normal05_MNI.img	MCP_cb_L	2235	122.1295	164.5877	144.0756	6.4291	
Normal05_MNI.img	MCP_cb_R	2185	126.0039	171.0834	144.3311	6.7974	
Normal05_MNI.img	ICP_cb_L	457	115.1421	167.9569	142.8990	8.8362	
Normal05_MNI.img	ICP_cb_R	453	111.0181	164.7901	142.4343	9.3544	
Normal05_MNI.img	FrontSul_L	14545	6.1554	86.5241	32.5660	11.6307	
Normal05_MNI.img	FrontSul_R	10613	5.9334	99.3535	32.2870	12.1562	
Normal05_MNI.img	CentralSul_L	2326	9.9168	93.8063	34.9297	14.3835	
Normal05_MNI.img	CentralSul_R	2082	10.2992	82.0652	31.9760	11.6901	
Normal05_MNI.img	SylFrontSul_L	3805	12.7288	78.1038	32.1189	10.6874	
Normal05_MNI.img	SylFrontSul_R	2445	10.6627	88.3806	37.7548	12.3005	
Normal05_MNI.img	SylTempSul_L	2291	13.7820	69.7829	32.4158	9.8059	
Normal05_MNI.img	SylTempSul_R	1749	10.1861	90.9835	34.5254	11.7530	
Normal05_MNI.img	SylParieSul_L	144	15.0062	77.2662	46.5709	12.1959	
Normal05_MNI.img	SylParieSul_R	148	26.9931	76.8729	52.7908	11.9493	
Normal05_MNI.img	ParietSul_L	9295	8.8146	83.4658	33.5544	10.6117	
Normal05_MNI.img	ParietSul_R	11221	9.8901	94.1054	32.9339	10.8216	
Normal05_MNI.img	CinguSul_L	4029	10.1976	77.8148	37.7712	11.9465	
Normal05_MNI.img	CinguSul_R	3393	9.8763	82.6743	37.0278	12.6171	
Normal05_MNI.img	OcciptSul_L	1261	17.3616	81.6184	37.5546	9.7993	
Normal05_MNI.img	OcciptSul_R	1546	17.3283	77.7502	34.8446	9.2675	
Normal05_MNI.img	TempSul_L	285	14.8364	77.8956	46.6989	11.8216	
Normal05_MNI.img	TempSul_R	446	14.4335	69.8435	39.0215	11.2520	
Normal05_MNI.img	Caudate_tail_L	405	76.3419	135.9192	110.8085	11.1856	
Normal05_MNI.img	Fimbria_L	10	113.7360	125.9802	120.4771	4.0898	
Normal05_MNI.img	Caudate_tail_R	360	74.8036	142.3524	115.4710	11.4795	
Normal05_MNI.img	Fimbria_R	30	109.8763	129.9157	120.5897	5.2066	
Normal05_MNI.img	Chroid_LVetc_L	265	36.6356	124.6592	81.4023	17.4019	
Normal05_MNI.img	Chroid_LVetc_R	230	41.3126	121.4595	85.5396	15.3537	
Normal05_MNI.img	IV_ventricle	2931	16.6876	134.5278	54.5571	23.0143	
Normal05_MNI.img	ECCL_L	315	95.8334	139.8607	115.3843	8.1632	
Normal05_MNI.img	ECCL_R	334	71.7496	153.1465	120.0727	9.3203	



Type2-L1 Statistics

Normal05_MNI.img	Hemisphere_L	428077	13.7789	181.1119	115.5386	28.8663	
Normal05_MNI.img	Hemisphere_R	430513	13.1182	180.3054	114.9985	29.1164	
Normal05_MNI.img	Brainstem	27821	53.4599	180.5701	139.4831	14.8093	
Normal05_MNI.img	Cerebellum	117018	20.8494	178.2206	104.8548	23.9132	
Normal05_MNI.img	CSF	99486	5.9334	134.5278	36.6533	16.3078	



Type2-L2 Statistics

Normal05_MNI.img	Hemisphere_L	333514	13.7789	181.1119	109.0488	28.5053	
Normal05_MNI.img	Hemisphere_R	335183	13.1182	180.3054	108.1713	28.5241	
Normal05_MNI.img	CerebralNucli_L	10161	42.7056	168.3651	118.9602	16.6638	
Normal05_MNI.img	CerebralNucli_R	10699	51.3124	166.3467	121.1059	15.9246	
Normal05_MNI.img	Thalamus_L	4901	59.1915	162.8367	130.2393	12.1797	
Normal05_MNI.img	Thalamus_R	4994	61.7187	156.4215	128.0727	12.6745	
Normal05_MNI.img	BasalForebrain_L	2559	58.7207	166.6093	128.0083	18.4379	
Normal05_MNI.img	BasalForebrain_R	2518	47.7317	172.7479	129.1033	19.5697	
Normal05_MNI.img	midbrain	8870	65.2144	180.5701	142.2055	13.4219	
Normal05_MNI.img	Cerebellum_R	58523	24.3573	174.8874	104.8510	23.8215	
Normal05_MNI.img	Cerebellum_L	58495	20.8494	178.2206	104.8586	24.0046	
Normal05_MNI.img	Brainstem_L	9099	53.4599	173.3473	137.8278	15.9110	
Normal05_MNI.img	Brainstem_R	9852	63.0662	177.6870	138.5610	14.6037	
Normal05_MNI.img	WhiteMatter_L	76942	34.4445	171.3065	141.8664	12.6582	
Normal05_MNI.img	WhiteMatter_R	77119	36.7022	173.5519	142.5168	12.4771	
Normal05_MNI.img	Ventricle	27862	9.6383	134.5278	44.0545	22.8339	
Normal05_MNI.img	Sulcus_L	37981	6.1554	93.8063	33.7757	11.5886	
Normal05_MNI.img	Sulcus_R	33643	5.9334	99.3535	33.7724	11.8325	



Type2-L3 Statistics

Normal05_MNI.img	Frontal_L	109754	15.8124	181.1119	112.0951	28.7390	
Normal05_MNI.img	Frontal_R	110337	13.4613	177.0380	111.7257	28.4215	
Normal05_MNI.img	Parietal_L	65647	17.5164	167.3242	116.1195	30.0106	
Normal05_MNI.img	Parietal_R	67360	14.4882	168.6983	116.3165	29.6324	
Normal05_MNI.img	Temporal_L	78276	13.7789	173.0491	104.4497	27.4801	
Normal05_MNI.img	Temporal_R	76200	13.1182	180.3054	102.6246	27.9520	
Normal05_MNI.img	Limbic_L	30132	17.5993	159.2877	101.4045	23.9360	
Normal05_MNI.img	Limbic_R	29719	19.1690	155.4511	97.1488	23.4319	
Normal05_MNI.img	Occipital_L	51735	20.4455	165.7088	112.5566	28.6548	
Normal05_MNI.img	Occipital_R	54874	19.0203	163.4956	112.1948	29.1464	
Normal05_MNI.img	Insula_L	6407	15.6576	144.1748	89.7530	20.9536	
Normal05_MNI.img	Insula_R	6767	25.8515	156.4357	96.7314	19.8893	
Normal05_MNI.img	BasalGang_L	8686	42.7056	168.3651	121.3151	16.2152	
Normal05_MNI.img	BasalGang_R	9007	51.3124	166.3467	123.9844	14.6727	
Normal05_MNI.img	Thalamus_L	4901	59.1915	162.8367	130.2393	12.1797	
Normal05_MNI.img	Thalamus_R	4994	61.7187	156.4215	128.0727	12.6745	
Normal05_MNI.img	BasalForebrain_L	2559	58.7207	166.6093	128.0083	18.4379	
Normal05_MNI.img	BasalForebrain_R	2518	47.7317	172.7479	129.1033	19.5697	
Normal05_MNI.img	midbrain_L	4418	81.3125	180.5701	143.0567	11.9635	
Normal05_MNI.img	midbrain_R	4452	65.2144	179.2005	141.3609	14.6783	
Normal05_MNI.img	Cerebellum_R	58523	24.3573	174.8874	104.8510	23.8215	
Normal05_MNI.img	Cerebellum_L	58495	20.8494	178.2206	104.8586	24.0046	
Normal05_MNI.img	Pons_L	6837	58.6791	173.3473	141.0639	12.2616	
Normal05_MNI.img	Pons_R	7249	82.5787	177.6870	141.5656	11.8265	
Normal05_MNI.img	Medulla_L	2262	53.4599	165.3425	128.0465	20.8947	
Normal05_MNI.img	Medulla_R	2603	63.0662	175.7471	130.1935	17.9591	
Normal05_MNI.img	AnteriorWM_L	25122	49.0224	170.4116	144.2856	9.6004	
Normal05_MNI.img	AnteriorWM_R	25510	42.4231	173.4802	145.0339	9.5183	
Normal05_MNI.img	PosteriorWM_L	5723	47.4920	162.3232	139.9690	15.8712	
Normal05_MNI.img	PosteriorWM_R	4847	53.1379	164.1575	139.7363	16.2093	
Normal05_MNI.img	CorpusCallosum_L	11043	67.9466	169.7750	141.2106	12.1346	
Normal05_MNI.img	CorpusCallosum_R	11479	72.9526	173.2988	141.6892	12.9571	
Normal05_MNI.img	InferiorWM_L	22775	56.1447	171.3065	140.7632	11.9081	
Normal05_MNI.img	InferiorWM_R	21107	64.7340	172.1634	141.4886	11.3158	
Normal05_MNI.img	LimbicWM_L	5317	34.4445	169.3887	130.4086	20.3890	
Normal05_MNI.img	LimbicWM_R	5794	36.7022	173.5519	130.4945	18.8833	
Normal05_MNI.img	LateralVentricle_L	11400	9.6383	124.6592	41.4207	22.3043	
Normal05_MNI.img	LateralVentricle_R	11619	9.8630	133.0580	42.4989	22.3045	
Normal05_MNI.img	III_ventricle	1912	14.6638	118.4549	53.1117	22.1193	
Normal05_MNI.img	FrontSul_L	18350	6.1554	86.5241	32.4733	11.4429	
Normal05_MNI.img	FrontSul_R	13058	5.9334	99.3535	33.3108	12.3687	
Normal05_MNI.img	CentralSul_L	2326	9.9168	93.8063	34.9297	14.3835	
Normal05_MNI.img	CentralSul_R	2082	10.2992	82.0652	31.9760	11.6901	
Normal05_MNI.img	TempSul_L	2576	13.7820	77.8956	33.9961	11.0024	
Normal05_MNI.img	TempSul_R	2195	10.1861	90.9835	35.4389	11.7925	
Normal05_MNI.img	ParietSul_L	9439	8.8146	83.4658	33.7530	10.7566	
Normal05_MNI.img	ParietSul_R	11369	9.8901	94.1054	33.1924	11.0683	
Normal05_MNI.img	CinguSul_L	4029	10.1976	77.8148	37.7712	11.9465	
Normal05_MNI.img	CinguSul_R	3393	9.8763	82.6743	37.0278	12.6171	
Normal05_MNI.img	OcciptSul_L	1261	17.3616	81.6184	37.5546	9.7993	
Normal05_MNI.img	OcciptSul_R	1546	17.3283	77.7502	34.8446	9.2675	
Normal05_MNI.img	IV_ventricle	2931	16.6876	134.5278	54.5571	23.0143	



Type2-L4 Statistics

Normal05_MNI.img	Frontal_L	109754	15.8124	181.1119	112.0951	28.7390	
Normal05_MNI.img	Frontal_R	110337	13.4613	177.0380	111.7257	28.4215	
Normal05_MNI.img	Parietal_L	65647	17.5164	167.3242	116.1195	30.0106	
Normal05_MNI.img	Parietal_R	67360	14.4882	168.6983	116.3165	29.6324	
Normal05_MNI.img	Temporal_L	78276	13.7789	173.0491	104.4497	27.4801	
Normal05_MNI.img	Temporal_R	76200	13.1182	180.3054	102.6246	27.9520	
Normal05_MNI.img	Limbic_L	11091	35.4897	159.2877	117.5065	20.4007	
Normal05_MNI.img	Limbic_R	10358	42.2033	155.4511	112.5881	19.6064	
Normal05_MNI.img	Occipital_L	51735	20.4455	165.7088	112.5566	28.6548	
Normal05_MNI.img	Occipital_R	54874	19.0203	163.4956	112.1948	29.1464	
Normal05_MNI.img	Cingulate_L	19041	17.5993	146.1532	92.0253	20.6215	
Normal05_MNI.img	Cingulate_R	19361	19.1690	140.0108	88.8888	21.0091	
Normal05_MNI.img	Insula_L	6407	15.6576	144.1748	89.7530	20.9536	
Normal05_MNI.img	Insula_R	6767	25.8515	156.4357	96.7314	19.8893	
Normal05_MNI.img	Striatum_L	7485	42.7056	155.4699	117.4425	13.5187	
Normal05_MNI.img	Striatum_R	7658	51.3124	161.8529	120.5707	12.5229	
Normal05_MNI.img	GP_L	1201	104.0259	168.3651	145.4504	9.3087	
Normal05_MNI.img	GP_R	1349	98.9698	166.3467	143.3636	10.2707	
Normal05_MNI.img	Thalamus_L	4901	59.1915	162.8367	130.2393	12.1797	
Normal05_MNI.img	Thalamus_R	4994	61.7187	156.4215	128.0727	12.6745	
Normal05_MNI.img	BasalForebrain_L	2559	58.7207	166.6093	128.0083	18.4379	
Normal05_MNI.img	BasalForebrain_R	2518	47.7317	172.7479	129.1033	19.5697	
Normal05_MNI.img	midbrain_L	4418	81.3125	180.5701	143.0567	11.9635	
Normal05_MNI.img	midbrain_R	4452	65.2144	179.2005	141.3609	14.6783	
Normal05_MNI.img	Cerebellum_R	47899	24.3573	166.7556	97.1741	18.6137	
Normal05_MNI.img	Cerebellum_L	48206	20.8494	153.4246	97.4490	19.1403	
Normal05_MNI.img	Pons_L	6837	58.6791	173.3473	141.0639	12.2616	
Normal05_MNI.img	Pons_R	7249	82.5787	177.6870	141.5656	11.8265	
Normal05_MNI.img	Medulla_L	2262	53.4599	165.3425	128.0465	20.8947	
Normal05_MNI.img	Medulla_R	2603	63.0662	175.7471	130.1935	17.9591	
Normal05_MNI.img	ant_DPWM_L	25122	49.0224	170.4116	144.2856	9.6004	
Normal05_MNI.img	ant_DPWM_R	25510	42.4231	173.4802	145.0339	9.5183	
Normal05_MNI.img	post_DPWM_L	5723	47.4920	162.3232	139.9690	15.8712	
Normal05_MNI.img	post_DPWM_R	4847	53.1379	164.1575	139.7363	16.2093	
Normal05_MNI.img	CorpusCallosum_L	11043	67.9466	169.7750	141.2106	12.1346	
Normal05_MNI.img	CorpusCallosum_R	11479	72.9526	173.2988	141.6892	12.9571	
Normal05_MNI.img	inf_DPWM_L	18193	56.1447	169.6140	139.8364	12.5946	
Normal05_MNI.img	inf_DPWM_R	16424	64.7340	170.2837	140.3129	11.9400	
Normal05_MNI.img	InternalCapsule_L	4582	97.9947	171.3065	144.4430	7.6199	
Normal05_MNI.img	InternalCapsule_R	4683	109.9384	172.1634	145.6121	7.4354	
Normal05_MNI.img	LimbicWM_L	5317	34.4445	169.3887	130.4086	20.3890	
Normal05_MNI.img	LimbicWM_R	5794	36.7022	173.5519	130.4945	18.8833	
Normal05_MNI.img	AnteriorLateralVentricle_L	8678	9.6383	124.6592	37.5181	19.6828	
Normal05_MNI.img	PosteriorLateralVentricle_L	1978	15.6296	122.9176	46.2521	22.1366	
Normal05_MNI.img	InferiorLateralVentricle_L	744	18.8300	124.4546	74.0962	22.2196	
Normal05_MNI.img	AnteriorLateralVentricle_R	8617	9.8630	121.4595	39.3411	20.3221	
Normal05_MNI.img	PosteriorLateralVentricle_R	2092	14.5933	127.9318	43.6955	21.1708	
Normal05_MNI.img	InferiorLateralVentricle_R	910	17.5342	133.0580	69.6498	24.0020	
Normal05_MNI.img	III_ventricle	1912	14.6638	118.4549	53.1117	22.1193	
Normal05_MNI.img	CerebellumWM_R	10624	99.7443	174.8874	139.4625	10.0076	
Normal05_MNI.img	CerebellumWM_L	10289	94.3207	178.2206	139.5740	9.8559	
Normal05_MNI.img	FrontSul_L	14545	6.1554	86.5241	32.5660	11.6307	
Normal05_MNI.img	FrontSul_R	10613	5.9334	99.3535	32.2870	12.1562	
Normal05_MNI.img	CentralSul_L	2326	9.9168	93.8063	34.9297	14.3835	
Normal05_MNI.img	CentralSul_R	2082	10.2992	82.0652	31.9760	11.6901	
Normal05_MNI.img	SylAntInsularSul_L	3805	12.7288	78.1038	32.1189	10.6874	
Normal05_MNI.img	SylAntInsularSul_R	2445	10.6627	88.3806	37.7548	12.3005	
Normal05_MNI.img	SylPostInsularSul_L	2291	13.7820	69.7829	32.4158	9.8059	
Normal05_MNI.img	SylPostInsularSul_R	1749	10.1861	90.9835	34.5254	11.7530	
Normal05_MNI.img	SylExtSMG_L	144	15.0062	77.2662	46.5709	12.1959	
Normal05_MNI.img	SylExtSMG_R	148	26.9931	76.8729	52.7908	11.9493	
Normal05_MNI.img	ParietSul_L	9295	8.8146	83.4658	33.5544	10.6117	
Normal05_MNI.img	ParietSul_R	11221	9.8901	94.1054	32.9339	10.8216	
Normal05_MNI.img	CinguSul_L	4029	10.1976	77.8148	37.7712	11.9465	
Normal05_MNI.img	CinguSul_R	3393	9.8763	82.6743	37.0278	12.6171	
Normal05_MNI.img	OcciptSul_L	1261	17.3616	81.6184	37.5546	9.7993	
Normal05_MNI.img	OcciptSul_R	1546	17.3283	77.7502	34.8446	9.2675	
Normal05_MNI.img	TempSul_L	285	14.8364	77.8956	46.6989	11.8216	
Normal05_MNI.img	TempSul_R	446	14.4335	69.8435	39.0215	11.2520	
Normal05_MNI.img	IV_ventricle	2931	16.6876	134.5278	54.5571	23.0143	



Type2-L5 Statistics

Normal05_MNI.img	SF_L	15940	21.7496	173.6883	115.9285	28.6702	
Normal05_MNI.img	SF_R	14787	14.9267	169.4722	116.0100	28.3913	
Normal05_MNI.img	SF_PFC_L	15131	20.9038	172.7655	114.4584	29.0074	
Normal05_MNI.img	SF_PFC_R	15294	25.1861	177.0380	114.8372	28.6658	
Normal05_MNI.img	SF_pole_L	2046	20.6654	154.6160	96.9145	24.5201	
Normal05_MNI.img	SF_pole_R	3777	21.2128	163.8062	98.6387	25.8242	
