Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal03_MNI.img	MCP_L	2798	76.3625	172.8409	143.0678	12.9812	
Normal03_MNI.img	MCP_R	3015	75.9298	167.6574	142.7935	12.7387	
Normal03_MNI.img	PCT_L	649	136.1122	166.4073	152.9692	4.8704	
Normal03_MNI.img	PCT_R	665	137.8448	169.9613	154.8338	5.2868	
Normal03_MNI.img	ICP_L	502	104.5889	179.8742	149.7693	10.5145	
Normal03_MNI.img	ICP_R	573	103.6691	161.4652	144.1869	8.6654	
Normal03_MNI.img	ML_L	700	134.0207	166.6700	148.0711	5.4435	
Normal03_MNI.img	ML_R	927	122.0213	168.0337	147.4123	6.2812	
Normal03_MNI.img	Pons_L	218	124.7015	175.2796	150.7802	8.4652	
Normal03_MNI.img	Pons_R	482	98.6675	165.0151	143.0874	8.9213	
Normal03_MNI.img	Medulla_L	1271	53.4398	175.7215	130.2307	23.8240	
Normal03_MNI.img	Medulla_R	1544	61.4234	166.7391	130.8953	20.3620	
Normal03_MNI.img	ACR_L	9037	116.2468	169.7247	152.1698	6.1488	
Normal03_MNI.img	ACR_R	8969	104.8271	175.5777	152.3271	6.4729	
Normal03_MNI.img	SCR_L	13675	124.7611	167.9272	150.6372	4.7783	
Normal03_MNI.img	SCR_R	12860	121.2980	169.0647	151.4107	4.9412	
Normal03_MNI.img	PCR_L	4586	127.2697	168.8681	151.1159	4.1367	
Normal03_MNI.img	PCR_R	3955	123.2574	167.1730	151.3100	4.1987	
Normal03_MNI.img	GCC_L	1381	72.9602	165.2395	144.1264	14.1659	
Normal03_MNI.img	GCC_R	1603	85.7770	164.9528	143.4840	12.9345	
Normal03_MNI.img	BCC_L	2774	73.8511	171.7904	143.9844	15.8656	
Normal03_MNI.img	BCC_R	2884	74.0147	171.7860	142.2421	16.4417	
Normal03_MNI.img	SCC_L	4930	82.3330	174.6629	149.0450	13.3443	
Normal03_MNI.img	SCC_R	5403	89.6434	180.6913	149.7104	13.5888	
Normal03_MNI.img	PVWl_L	356	64.9934	156.2226	110.3498	19.8777	
Normal03_MNI.img	PVWl_R	292	60.4276	153.3447	112.0562	22.2269	
Normal03_MNI.img	ALIC_L	1749	110.2884	172.0029	149.5524	8.1870	
Normal03_MNI.img	ALIC_R	1607	102.7222	170.9746	148.1994	8.6989	
Normal03_MNI.img	PLIC_L	2241	118.1899	178.6034	151.2511	8.2862	
Normal03_MNI.img	PLIC_R	2225	128.5061	176.4819	150.3422	7.9316	
Normal03_MNI.img	RLIC_L	2133	117.8441	172.4735	151.0466	7.4617	
Normal03_MNI.img	RLIC_R	2370	123.4302	173.4778	152.0467	6.2231	
Normal03_MNI.img	EC_L	2135	98.9090	166.0942	134.9109	10.1023	
Normal03_MNI.img	EC_R	2141	101.8973	161.8098	137.2482	9.1274	
Normal03_MNI.img	CGC_L	2194	107.8170	163.8302	140.6718	11.8309	
Normal03_MNI.img	CGC_R	2346	100.1420	167.5351	141.2275	12.2024	
Normal03_MNI.img	CGH_L	1314	99.8266	165.0174	132.4526	12.9714	
Normal03_MNI.img	CGH_R	1220	45.4906	163.6617	132.0854	16.3688	
Normal03_MNI.img	Fx/ST_L	1057	62.4306	169.0118	134.2464	17.5538	
Normal03_MNI.img	Fx/ST_R	1020	67.0530	171.2722	133.4948	18.2188	
Normal03_MNI.img	Fx_L	661	24.9931	165.8781	97.7460	24.0977	
Normal03_MNI.img	Fx_R	700	44.3084	168.6982	102.6007	26.1417	
Normal03_MNI.img	IFO_L	1407	85.4144	160.0283	132.6964	12.7332	
Normal03_MNI.img	IFO_R	1508	101.6669	167.9090	137.1731	11.2122	
Normal03_MNI.img	PTR_L	6337	96.5237	168.0059	150.2603	7.5099	
Normal03_MNI.img	PTR_R	4586	94.2876	165.6562	148.6381	8.0249	
Normal03_MNI.img	SS_L	2877	93.6008	167.3152	145.8048	11.1039	
Normal03_MNI.img	SS_R	3235	78.9438	167.2414	148.1171	10.3030	
Normal03_MNI.img	SFO_L	224	129.1238	162.2674	145.8666	7.1658	
Normal03_MNI.img	SFO_R	153	127.5617	158.0296	143.0995	6.1739	
Normal03_MNI.img	SLF_L	7298	107.1031	169.0166	151.3783	8.0995	
Normal03_MNI.img	SLF_R	8405	110.3429	168.9706	152.9154	6.8727	
Normal03_MNI.img	Cl_L	335	76.6858	134.9188	111.8941	8.9557	
Normal03_MNI.img	Cl_R	370	58.3310	139.3658	113.5166	13.4313	
Normal03_MNI.img	PosteriorBasalForebrain_L	1123	43.2763	178.6403	136.4112	23.5415	
Normal03_MNI.img	PosteriorBasalForebrain_R	938	63.5013	179.0971	139.6497	20.8691	
Normal03_MNI.img	Mammillary_R	78	60.9107	144.5563	114.1546	22.1003	
Normal03_MNI.img	Mammillary_L	83	77.8115	153.5871	117.4809	17.8488	
Normal03_MNI.img	LV_Frontal_L	4363	10.3416	106.1984	35.4916	16.9071	
Normal03_MNI.img	LV_body_L	2211	14.2037	118.4470	42.9947	19.9374	
Normal03_MNI.img	LV_atrium_L	3698	12.9177	105.7875	36.4394	16.2381	
Normal03_MNI.img	LV_Occipital_L	359	11.3291	128.1844	51.4965	30.8195	
Normal03_MNI.img	LV_Inferior_L	1221	17.0099	136.6700	60.2418	23.7822	
Normal03_MNI.img	LV_Frontal_R	4547	12.0867	105.5708	35.6591	17.9405	
Normal03_MNI.img	LV_body_R	2543	12.2707	117.5117	38.8676	18.2566	
Normal03_MNI.img	LV_atrium_R	3381	14.3774	104.7060	36.6530	17.3206	
Normal03_MNI.img	LV_Occipital_R	137	32.3876	135.4866	95.6299	19.8952	
Normal03_MNI.img	LV_Inferior_R	1395	15.7019	129.1448	55.2186	22.7759	
Normal03_MNI.img	III_ventricle	2056	11.7337	130.9597	49.5567	22.3310	
Normal03_MNI.img	PVWa_L	681	55.7766	151.1946	118.7178	21.3226	
Normal03_MNI.img	PVWa_R	638	61.8327	151.6644	121.1319	20.2549	
Normal03_MNI.img	PVWp_L	526	43.2514	154.6327	101.1158	26.1396	
Normal03_MNI.img	PVWp_R	506	36.0418	149.6420	99.9026	23.8255	
Normal03_MNI.img	SFWM_L	7376	94.5665	169.4813	141.8235	11.9888	
Normal03_MNI.img	SFWM_R	6881	96.4770	171.1133	143.2292	12.5753	
Normal03_MNI.img	SFWM_PFC_L	7269	41.3708	173.4598	135.1513	18.7751	
Normal03_MNI.img	SFWM_PFC_R	6022	50.7912	173.3774	138.9963	17.1444	
Normal03_MNI.img	SFWM_pole_L	110	63.9959	169.1171	131.5820	14.4114	
Normal03_MNI.img	SFWM_pole_R	217	107.5236	189.5710	138.8853	11.3605	
Normal03_MNI.img	MFWM_L	5426	101.8177	164.9161	137.5669	12.6142	
Normal03_MNI.img	MFWM_R	5756	79.7942	171.5421	140.1277	12.6521	
Normal03_MNI.img	MFWM_DPFC_L	3767	66.9792	166.7617	129.8280	15.9490	
Normal03_MNI.img	MFWM_DPFC_R	4425	83.9853	166.9328	134.2737	14.5538	
Normal03_MNI.img	IFWM_opercularis_L	1878	109.2361	162.5475	141.6823	11.1137	
Normal03_MNI.img	IFWM_opercularis_R	2017	104.7560	173.3662	145.0967	12.8490	
Normal03_MNI.img	IFWM_orbitalis_L	1938	102.9120	170.5717	144.7391	13.2249	
Normal03_MNI.img	IFWM_orbitalis_R	1660	102.8655	170.8209	144.2882	12.9492	
Normal03_MNI.img	IFWM_triangularis_L	2382	102.6960	170.3829	143.2688	12.9698	
Normal03_MNI.img	IFWM_triangularis_R	1818	103.4678	175.2466	145.5203	15.4746	
Normal03_MNI.img	LFOWM_L	1873	97.9440	171.8045	135.9473	12.9500	
Normal03_MNI.img	LFOWM_R	1540	93.4667	167.1578	133.4654	11.6511	
Normal03_MNI.img	MFOWM_L	1476	87.8412	163.5318	128.8045	15.7415	
Normal03_MNI.img	MFOWM_R	1268	93.1475	167.4470	128.1758	14.3006	
Normal03_MNI.img	RGWM_L	1166	76.3903	156.2180	122.5230	15.9724	
Normal03_MNI.img	RGWM_R	1724	53.9218	164.9628	123.8415	15.3961	
Normal03_MNI.img	PoCWM_L	9694	52.1872	174.4051	137.5856	15.2778	
Normal03_MNI.img	PoCWM_R	8878	94.0132	170.1954	139.9247	13.0966	
Normal03_MNI.img	PrCWM_L	11258	89.9125	168.1352	141.9722	10.7920	
Normal03_MNI.img	PrCWM_R	12425	84.9740	168.6763	144.1144	10.7150	
Normal03_MNI.img	SPWM_L	7397	74.8217	170.3760	143.1527	12.5681	
Normal03_MNI.img	SPWM_R	6334	86.7849	178.7793	143.4952	13.5413	
Normal03_MNI.img	SMWM_L	3815	98.1887	229.7151	133.8849	13.3609	
Normal03_MNI.img	SMWM_R	3904	87.3037	168.7737	135.9471	12.8721	
Normal03_MNI.img	AGWM_L	3974	86.2748	171.1961	138.9374	13.4811	
Normal03_MNI.img	AGWM_R	4279	95.5122	175.8656	136.4970	13.5799	
Normal03_MNI.img	PrCuWM_L	1890	100.9976	163.5860	132.5271	10.7078	
Normal03_MNI.img	PrCuWM_R	1765	100.2210	164.9716	134.5986	10.5728	
Normal03_MNI.img	STWM_L	8495	92.0260	169.4648	140.5900	11.8087	
Normal03_MNI.img	STWM_R	7063	82.1608	170.2320	141.2042	12.7745	
Normal03_MNI.img	STWM_L_pole	1089	103.7428	166.1264	133.6364	12.5407	
Normal03_MNI.img	STWM_R_pole	1248	89.3203	167.1609	132.1157	12.1060	
Normal03_MNI.img	MTWM_L	7182	91.4057	175.3439	143.7479	13.1158	
Normal03_MNI.img	MTWM_R	7846	101.9171	171.9991	141.4163	13.4483	
Normal03_MNI.img	MTWM_L_pole	1009	101.4297	170.5087	140.7759	13.1597	
Normal03_MNI.img	MTWM_R_pole	917	101.9783	173.2148	138.5636	14.8318	
Normal03_MNI.img	ITWM_L	3880	88.5779	166.5387	130.7166	13.8723	
Normal03_MNI.img	ITWM_R	4118	80.3556	169.5519	131.2488	13.7425	
Normal03_MNI.img	FuWM_L	3644	89.9115	161.7078	127.0257	11.1331	
Normal03_MNI.img	FuWM_R	4215	77.4116	157.7577	129.3968	12.0351	
Normal03_MNI.img	SOWM_L	2816	99.5355	165.2995	143.1802	11.8528	
Normal03_MNI.img	SOWM_R	3857	94.0811	169.4690	142.4491	12.1077	
Normal03_MNI.img	MOWM_L	10955	97.5441	169.6555	142.8872	12.4386	
Normal03_MNI.img	MOWM_R	10312	94.4952	171.3131	143.1170	13.0733	
Normal03_MNI.img	IOWM_L	1398	96.3461	162.2776	136.2651	11.2657	
Normal03_MNI.img	IOWM_R	1974	104.6724	168.5362	141.3054	12.7525	
Normal03_MNI.img	CuWM_L	3725	91.0669	168.0929	140.3931	12.0167	
Normal03_MNI.img	CuWM_R	2706	98.2893	163.0365	137.0502	11.3514	
Normal03_MNI.img	LGWM_L	5100	65.4023	165.0143	136.0743	13.4191	
Normal03_MNI.img	LGWM_R	5171	71.9930	164.1394	135.5529	12.8363	
Normal03_MNI.img	rostralWM_ACC_L	23	118.1235	137.5293	128.7678	5.7255	
Normal03_MNI.img	rostralWM_ACC_R	0	0	0	0	0	
Normal03_MNI.img	subcallosalWM_ACC_L	38	114.7434	147.2597	129.8040	7.7156	
Normal03_MNI.img	subcallosalWM_ACC_R	49	105.3659	144.7626	126.0539	9.5062	
Normal03_MNI.img	subgenualWM_ACC_L	137	110.9404	150.5125	128.8818	8.4690	
Normal03_MNI.img	subgenualWM_ACC_R	73	111.2265	143.4212	128.9150	7.6872	
Normal03_MNI.img	dorsalWM_ACC_L	1551	95.6563	160.1238	134.0682	10.8601	
Normal03_MNI.img	dorsalWM_ACC_R	758	102.3638	161.9849	130.6192	10.1495	
Normal03_MNI.img	PCCWM_L	2635	91.9259	161.5783	138.9817	11.1326	
Normal03_MNI.img	PCCWM_R	3223	95.3371	159.7477	136.8427	11.6162	
Normal03_MNI.img	CerebellumWM_R	7542	80.2464	172.6091	143.9365	9.8846	
Normal03_MNI.img	CerebellumWM_L	7477	83.4803	178.8111	144.0649	10.5296	
Normal03_MNI.img	MCP_cb_L	2781	125.1581	173.6167	150.6580	6.3389	
Normal03_MNI.img	MCP_cb_R	2529	116.7067	175.0783	150.5079	5.9044	
Normal03_MNI.img	ICP_cb_L	412	119.6382	166.4346	148.3079	7.3130	
Normal03_MNI.img	ICP_cb_R	416	106.6626	159.5336	142.9458	8.1067	
Normal03_MNI.img	FrontSul_L	11378	12.1887	153.0540	39.3090	15.4273	
Normal03_MNI.img	FrontSul_R	8650	10.0956	146.3839	37.3946	14.2864	
Normal03_MNI.img	CentralSul_L	2012	12.9189	114.2278	40.3123	13.2441	
Normal03_MNI.img	CentralSul_R	1729	14.7006	79.7809	34.8152	10.1348	
Normal03_MNI.img	SylFrontSul_L	2431	14.0426	80.4238	38.4938	10.9168	
Normal03_MNI.img	SylFrontSul_R	2131	12.3861	77.0726	36.5056	10.0170	
Normal03_MNI.img	SylTempSul_L	2116	15.7290	71.9542	34.3647	8.0101	
Normal03_MNI.img	SylTempSul_R	1657	9.6486	68.3092	33.1648	9.1251	
Normal03_MNI.img	SylParieSul_L	109	13.2898	54.6776	34.7598	9.7813	
Normal03_MNI.img	SylParieSul_R	146	18.4121	75.1115	41.4946	11.5535	
Normal03_MNI.img	ParietSul_L	7056	13.7760	122.0540	37.4311	13.1859	
Normal03_MNI.img	ParietSul_R	6677	12.9850	103.5067	38.0814	12.0658	
Normal03_MNI.img	CinguSul_L	3199	13.0523	141.7452	44.2554	13.5890	
Normal03_MNI.img	CinguSul_R	3177	15.9412	97.7248	40.1577	11.7404	
Normal03_MNI.img	OcciptSul_L	1293	17.0764	74.5519	37.3944	9.9609	
Normal03_MNI.img	OcciptSul_R	1265	17.6123	87.6964	44.2345	13.1230	
Normal03_MNI.img	TempSul_L	424	19.2295	81.4100	40.6804	11.1497	
Normal03_MNI.img	TempSul_R	476	12.9738	73.0501	38.4727	11.4952	
Normal03_MNI.img	Caudate_tail_L	290	51.7710	141.4453	95.6177	18.8037	
Normal03_MNI.img	Fimbria_L	7	127.9351	139.4221	133.8475	3.5576	
Normal03_MNI.img	Caudate_tail_R	313	35.7141	142.1114	87.8439	23.0475	
Normal03_MNI.img	Fimbria_R	9	115.1744	128.8006	123.6007	3.7905	
Normal03_MNI.img	Chroid_LVetc_L	203	54.8783	121.9427	86.3292	14.9072	
Normal03_MNI.img	Chroid_LVetc_R	217	50.4325	116.2154	82.0509	13.4106	
Normal03_MNI.img	IV_ventricle	2183	16.8794	142.1966	55.3417	25.0849	
Normal03_MNI.img	ECCL_L	253	92.6698	137.5279	121.3566	7.4235	
Normal03_MNI.img	ECCL_R	378	56.8761	142.2399	122.9255	9.7683	



Type2-L1 Statistics

Normal03_MNI.img	Hemisphere_L	444484	13.7603	229.7151	114.4438	32.0291	
Normal03_MNI.img	Hemisphere_R	432230	11.2565	198.2890	115.1028	32.0632	
Normal03_MNI.img	Brainstem	25735	53.4398	182.9178	145.2331	15.0867	
Normal03_MNI.img	Cerebellum	118896	8.2658	230.1559	106.6260	27.5912	
Normal03_MNI.img	CSF	84440	9.6486	153.0540	39.7690	16.7763	



Type2-L2 Statistics

Normal03_MNI.img	Hemisphere_L	359135	13.7603	229.7151	107.5863	31.0105	
Normal03_MNI.img	Hemisphere_R	347332	11.2565	198.2890	108.1913	31.1307	
Normal03_MNI.img	CerebralNucli_L	8881	51.7710	174.3728	123.9151	18.1995	
Normal03_MNI.img	CerebralNucli_R	9273	35.7141	173.0444	123.1758	18.3496	
Normal03_MNI.img	Thalamus_L	4459	73.3341	165.1230	132.7367	12.5509	
Normal03_MNI.img	Thalamus_R	4514	66.7342	170.9168	130.4903	13.4915	
Normal03_MNI.img	BasalForebrain_L	2183	43.2763	178.6403	126.8556	22.3024	
Normal03_MNI.img	BasalForebrain_R	2107	57.0224	179.0971	128.7534	21.4131	
Normal03_MNI.img	midbrain	8284	64.9469	182.9178	149.1397	14.7314	
Normal03_MNI.img	Cerebellum_R	59302	8.2658	175.0783	105.5286	27.9174	
Normal03_MNI.img	Cerebellum_L	59594	14.3838	230.1559	107.7181	27.2189	
Normal03_MNI.img	Brainstem_L	8215	53.4398	179.8742	143.9103	15.4492	
Normal03_MNI.img	Brainstem_R	9236	61.4234	169.9613	142.9056	14.3738	
Normal03_MNI.img	WhiteMatter_L	69826	24.9931	178.6034	146.9531	13.4219	
Normal03_MNI.img	WhiteMatter_R	69004	36.0418	180.6913	147.3837	13.3364	
Normal03_MNI.img	Ventricle	28514	10.3416	142.1966	42.4273	21.8787	
Normal03_MNI.img	Sulcus_L	30018	12.1887	153.0540	38.9678	13.7293	
Normal03_MNI.img	Sulcus_R	25908	9.6486	146.3839	37.7715	12.6316	



Type2-L3 Statistics

Normal03_MNI.img	Frontal_L	122933	13.7603	202.8732	108.8630	31.8282	
Normal03_MNI.img	Frontal_R	117323	11.2565	198.2890	112.3218	30.4938	
Normal03_MNI.img	Parietal_L	73864	19.1061	229.7151	112.3918	33.9684	
Normal03_MNI.img	Parietal_R	72866	15.0504	178.7793	113.1824	34.6987	
Normal03_MNI.img	Temporal_L	78799	18.8520	175.3439	105.6087	28.9601	
Normal03_MNI.img	Temporal_R	77376	18.1682	173.2148	104.1448	29.8950	
Normal03_MNI.img	Limbic_L	30527	18.2839	161.5783	99.5549	24.4916	
Normal03_MNI.img	Limbic_R	31817	13.7626	161.9849	96.7461	25.5615	
Normal03_MNI.img	Occipital_L	55742	17.6356	169.6555	112.6799	31.6823	
Normal03_MNI.img	Occipital_R	52094	17.3110	171.3131	113.4187	32.0097	
Normal03_MNI.img	Insula_L	5858	18.9130	145.8047	93.5992	23.0374	
Normal03_MNI.img	Insula_R	5639	24.5703	139.5826	96.0909	20.5291	
Normal03_MNI.img	BasalGang_L	7591	51.7710	174.3728	127.5740	16.6864	
Normal03_MNI.img	BasalGang_R	7895	35.7141	173.0444	125.8901	17.8860	
Normal03_MNI.img	Thalamus_L	4459	73.3341	165.1230	132.7367	12.5509	
Normal03_MNI.img	Thalamus_R	4514	66.7342	170.9168	130.4903	13.4915	
Normal03_MNI.img	BasalForebrain_L	2183	43.2763	178.6403	126.8556	22.3024	
Normal03_MNI.img	BasalForebrain_R	2107	57.0224	179.0971	128.7534	21.4131	
Normal03_MNI.img	midbrain_L	4250	81.1340	179.5294	150.3769	13.6430	
Normal03_MNI.img	midbrain_R	4034	64.9469	182.9178	147.8363	15.6920	
Normal03_MNI.img	Cerebellum_R	59302	8.2658	175.0783	105.5286	27.9174	
Normal03_MNI.img	Cerebellum_L	59594	14.3838	230.1559	107.7181	27.2189	
Normal03_MNI.img	Pons_L	6442	71.9380	175.2796	146.1527	11.7960	
Normal03_MNI.img	Pons_R	7119	74.3971	169.9613	145.4074	11.5932	
Normal03_MNI.img	Medulla_L	1773	53.4398	179.8742	135.7628	22.7083	
Normal03_MNI.img	Medulla_R	2117	61.4234	166.7391	134.4929	18.9100	
Normal03_MNI.img	AnteriorWM_L	23617	55.7766	169.7247	150.2580	8.4637	
Normal03_MNI.img	AnteriorWM_R	22620	61.8327	175.5777	150.8638	8.2875	
Normal03_MNI.img	PosteriorWM_L	5112	43.2514	168.8681	145.9711	17.7884	
Normal03_MNI.img	PosteriorWM_R	4461	36.0418	167.1730	145.4790	18.5950	
Normal03_MNI.img	CorpusCallosum_L	9085	72.9602	174.6629	146.7521	14.4994	
Normal03_MNI.img	CorpusCallosum_R	9890	74.0147	180.6913	146.5234	14.8060	
Normal03_MNI.img	InferiorWM_L	19488	64.9934	178.6034	145.6850	12.5546	
Normal03_MNI.img	InferiorWM_R	18342	56.8761	176.4819	145.7705	11.7709	
Normal03_MNI.img	LimbicWM_L	5226	24.9931	169.0118	131.8762	20.4420	
Normal03_MNI.img	LimbicWM_R	5286	44.3084	171.2722	132.5102	20.8540	
Normal03_MNI.img	LateralVentricle_L	12055	10.3416	136.6700	40.9980	20.9770	
Normal03_MNI.img	LateralVentricle_R	12220	12.0867	135.4866	40.3308	21.0186	
Normal03_MNI.img	III_ventricle	2056	11.7337	130.9597	49.5567	22.3310	
Normal03_MNI.img	FrontSul_L	13809	12.1887	153.0540	39.1655	14.7370	
Normal03_MNI.img	FrontSul_R	10781	10.0956	146.3839	37.2189	13.5542	
Normal03_MNI.img	CentralSul_L	2012	12.9189	114.2278	40.3123	13.2441	
Normal03_MNI.img	CentralSul_R	1729	14.7006	79.7809	34.8152	10.1348	
Normal03_MNI.img	TempSul_L	2540	15.7290	81.4100	35.4190	8.9303	
Normal03_MNI.img	TempSul_R	2133	9.6486	73.0501	34.3493	9.9528	
Normal03_MNI.img	ParietSul_L	7165	13.2898	122.0540	37.3905	13.1448	
Normal03_MNI.img	ParietSul_R	6823	12.9850	103.5067	38.1544	12.0652	
Normal03_MNI.img	CinguSul_L	3199	13.0523	141.7452	44.2554	13.5890	
Normal03_MNI.img	CinguSul_R	3177	15.9412	97.7248	40.1577	11.7404	
Normal03_MNI.img	OcciptSul_L	1293	17.0764	74.5519	37.3944	9.9609	
Normal03_MNI.img	OcciptSul_R	1265	17.6123	87.6964	44.2345	13.1230	
Normal03_MNI.img	IV_ventricle	2183	16.8794	142.1966	55.3417	25.0849	



Type2-L4 Statistics

Normal03_MNI.img	Frontal_L	122933	13.7603	202.8732	108.8630	31.8282	
Normal03_MNI.img	Frontal_R	117323	11.2565	198.2890	112.3218	30.4938	
Normal03_MNI.img	Parietal_L	73864	19.1061	229.7151	112.3918	33.9684	
Normal03_MNI.img	Parietal_R	72866	15.0504	178.7793	113.1824	34.6987	
Normal03_MNI.img	Temporal_L	78799	18.8520	175.3439	105.6087	28.9601	
Normal03_MNI.img	Temporal_R	77376	18.1682	173.2148	104.1448	29.8950	
Normal03_MNI.img	Limbic_L	10663	41.9258	161.5783	113.6353	23.2782	
Normal03_MNI.img	Limbic_R	11016	26.6196	161.9849	111.7651	23.7812	
Normal03_MNI.img	Occipital_L	55742	17.6356	169.6555	112.6799	31.6823	
Normal03_MNI.img	Occipital_R	52094	17.3110	171.3131	113.4187	32.0097	
Normal03_MNI.img	Cingulate_L	19864	18.2839	143.7918	91.9966	21.6196	
Normal03_MNI.img	Cingulate_R	20801	13.7626	140.2584	88.7922	22.7417	
Normal03_MNI.img	Insula_L	5858	18.9130	145.8047	93.5992	23.0374	
Normal03_MNI.img	Insula_R	5639	24.5703	139.5826	96.0909	20.5291	
Normal03_MNI.img	Striatum_L	6479	51.7710	156.6503	123.2653	13.6801	
Normal03_MNI.img	Striatum_R	6704	35.7141	153.7634	121.2371	14.9691	
Normal03_MNI.img	GP_L	1112	105.0634	174.3728	152.6787	8.4813	
Normal03_MNI.img	GP_R	1191	118.0949	173.0444	152.0813	7.1770	
Normal03_MNI.img	Thalamus_L	4459	73.3341	165.1230	132.7367	12.5509	
Normal03_MNI.img	Thalamus_R	4514	66.7342	170.9168	130.4903	13.4915	
Normal03_MNI.img	BasalForebrain_L	2183	43.2763	178.6403	126.8556	22.3024	
Normal03_MNI.img	BasalForebrain_R	2107	57.0224	179.0971	128.7534	21.4131	
Normal03_MNI.img	midbrain_L	4250	81.1340	179.5294	150.3769	13.6430	
Normal03_MNI.img	midbrain_R	4034	64.9469	182.9178	147.8363	15.6920	
Normal03_MNI.img	Cerebellum_R	48815	8.2658	150.9030	96.9454	22.6058	
Normal03_MNI.img	Cerebellum_L	48924	14.3838	230.1559	99.3806	22.1961	
Normal03_MNI.img	Pons_L	6442	71.9380	175.2796	146.1527	11.7960	
Normal03_MNI.img	Pons_R	7119	74.3971	169.9613	145.4074	11.5932	
Normal03_MNI.img	Medulla_L	1773	53.4398	179.8742	135.7628	22.7083	
Normal03_MNI.img	Medulla_R	2117	61.4234	166.7391	134.4929	18.9100	
Normal03_MNI.img	ant_DPWM_L	23617	55.7766	169.7247	150.2580	8.4637	
Normal03_MNI.img	ant_DPWM_R	22620	61.8327	175.5777	150.8638	8.2875	
Normal03_MNI.img	post_DPWM_L	5112	43.2514	168.8681	145.9711	17.7884	
Normal03_MNI.img	post_DPWM_R	4461	36.0418	167.1730	145.4790	18.5950	
Normal03_MNI.img	CorpusCallosum_L	9085	72.9602	174.6629	146.7521	14.4994	
Normal03_MNI.img	CorpusCallosum_R	9890	74.0147	180.6913	146.5234	14.8060	
Normal03_MNI.img	inf_DPWM_L	15498	64.9934	172.4735	144.4437	13.1528	
Normal03_MNI.img	inf_DPWM_R	14510	56.8761	173.4778	144.8005	12.3418	
Normal03_MNI.img	InternalCapsule_L	3990	110.2884	178.6034	150.5065	8.2858	
Normal03_MNI.img	InternalCapsule_R	3832	102.7222	176.4819	149.4436	8.3294	
Normal03_MNI.img	LimbicWM_L	5226	24.9931	169.0118	131.8762	20.4420	
Normal03_MNI.img	LimbicWM_R	5286	44.3084	171.2722	132.5102	20.8540	
Normal03_MNI.img	AnteriorLateralVentricle_L	6777	10.3416	121.9427	39.4623	20.0096	
Normal03_MNI.img	PosteriorLateralVentricle_L	4057	11.3291	128.1844	37.7718	18.5116	
Normal03_MNI.img	InferiorLateralVentricle_L	1221	17.0099	136.6700	60.2418	23.7822	
Normal03_MNI.img	AnteriorLateralVentricle_R	7307	12.0867	117.5117	38.1534	19.5679	
Normal03_MNI.img	PosteriorLateralVentricle_R	3518	14.3774	135.4866	38.9497	20.8305	
Normal03_MNI.img	InferiorLateralVentricle_R	1395	15.7019	129.1448	55.2186	22.7759	
Normal03_MNI.img	III_ventricle	2056	11.7337	130.9597	49.5567	22.3310	
Normal03_MNI.img	CerebellumWM_R	10487	80.2464	175.0783	145.4819	9.4523	
Normal03_MNI.img	CerebellumWM_L	10670	83.4803	178.8111	145.9471	9.9355	
Normal03_MNI.img	FrontSul_L	11378	12.1887	153.0540	39.3090	15.4273	
Normal03_MNI.img	FrontSul_R	8650	10.0956	146.3839	37.3946	14.2864	
Normal03_MNI.img	CentralSul_L	2012	12.9189	114.2278	40.3123	13.2441	
Normal03_MNI.img	CentralSul_R	1729	14.7006	79.7809	34.8152	10.1348	
Normal03_MNI.img	SylAntInsularSul_L	2431	14.0426	80.4238	38.4938	10.9168	
Normal03_MNI.img	SylAntInsularSul_R	2131	12.3861	77.0726	36.5056	10.0170	
Normal03_MNI.img	SylPostInsularSul_L	2116	15.7290	71.9542	34.3647	8.0101	
Normal03_MNI.img	SylPostInsularSul_R	1657	9.6486	68.3092	33.1648	9.1251	
Normal03_MNI.img	SylExtSMG_L	109	13.2898	54.6776	34.7598	9.7813	
Normal03_MNI.img	SylExtSMG_R	146	18.4121	75.1115	41.4946	11.5535	
Normal03_MNI.img	ParietSul_L	7056	13.7760	122.0540	37.4311	13.1859	
Normal03_MNI.img	ParietSul_R	6677	12.9850	103.5067	38.0814	12.0658	
Normal03_MNI.img	CinguSul_L	3199	13.0523	141.7452	44.2554	13.5890	
Normal03_MNI.img	CinguSul_R	3177	15.9412	97.7248	40.1577	11.7404	
Normal03_MNI.img	OcciptSul_L	1293	17.0764	74.5519	37.3944	9.9609	
Normal03_MNI.img	OcciptSul_R	1265	17.6123	87.6964	44.2345	13.1230	
Normal03_MNI.img	TempSul_L	424	19.2295	81.4100	40.6804	11.1497	
Normal03_MNI.img	TempSul_R	476	12.9738	73.0501	38.4727	11.4952	
Normal03_MNI.img	IV_ventricle	2183	16.8794	142.1966	55.3417	25.0849	



Type2-L5 Statistics

Normal03_MNI.img	SF_L	17888	20.0324	169.4813	113.8124	31.0753	
Normal03_MNI.img	SF_R	15025	18.2064	171.1133	116.8223	31.4554	
Normal03_MNI.img	SF_PFC_L	16919	15.2657	202.8732	107.8058	33.8593	
Normal03_MNI.img	SF_PFC_R	13072	16.0331	181.8401	113.3372	31.9411	
Normal03_MNI.img	SF_pole_L	2814	18.2199	191.6771	100.4128	30.9750	
