Gray Images
Image	Object	Pixels	Min	Max	Mean	Std	
Normal02_MNI.img	MCP_L	4011	102.0497	196.0263	168.1990	11.7365	
Normal02_MNI.img	MCP_R	4229	95.4589	193.5863	168.2380	10.9280	
Normal02_MNI.img	PCT_L	909	159.9069	208.6698	182.6779	7.3072	
Normal02_MNI.img	PCT_R	988	151.5086	201.1129	180.8671	6.7892	
Normal02_MNI.img	ICP_L	793	141.4811	191.6077	170.5765	8.0226	
Normal02_MNI.img	ICP_R	858	129.1918	191.3924	169.0003	9.4205	
Normal02_MNI.img	ML_L	1071	147.5279	201.2149	172.5584	7.9531	
Normal02_MNI.img	ML_R	1343	139.5632	198.5922	170.1107	8.2112	
Normal02_MNI.img	Pons_L	249	149.5653	195.9606	178.2587	7.7455	
Normal02_MNI.img	Pons_R	734	129.2910	192.9166	167.8312	9.4081	
Normal02_MNI.img	Medulla_L	1392	75.3235	194.1438	157.6788	20.4769	
Normal02_MNI.img	Medulla_R	1805	93.8254	190.3144	163.0287	15.9632	
Normal02_MNI.img	ACR_L	12651	140.8891	189.1657	173.9206	4.7264	
Normal02_MNI.img	ACR_R	13104	85.6137	193.4263	175.1893	5.6213	
Normal02_MNI.img	SCR_L	18239	116.2692	199.4019	173.6430	5.1472	
Normal02_MNI.img	SCR_R	17448	129.1221	200.0325	173.4143	5.2776	
Normal02_MNI.img	PCR_L	7368	119.3277	191.6883	170.9964	8.6038	
Normal02_MNI.img	PCR_R	6534	119.0846	189.9999	172.9229	7.1637	
Normal02_MNI.img	GCC_L	2722	112.7210	191.1252	168.8518	9.7167	
Normal02_MNI.img	GCC_R	3269	113.7258	188.5688	170.5001	10.5495	
Normal02_MNI.img	BCC_L	4179	110.0339	194.6655	168.2751	12.2404	
Normal02_MNI.img	BCC_R	4251	97.4395	195.2370	170.1323	12.5434	
Normal02_MNI.img	SCC_L	8165	112.9660	198.0836	171.1494	11.7210	
Normal02_MNI.img	SCC_R	7764	109.3499	198.8652	172.7400	10.2349	
Normal02_MNI.img	PVWl_L	337	86.0707	175.8643	136.6779	19.9424	
Normal02_MNI.img	PVWl_R	326	87.4728	180.3206	143.1245	20.3733	
Normal02_MNI.img	ALIC_L	2356	111.0733	198.4499	176.9891	9.5467	
Normal02_MNI.img	ALIC_R	2578	123.6800	197.8052	178.0888	10.8189	
Normal02_MNI.img	PLIC_L	3263	135.1476	199.4421	177.0866	8.3806	
Normal02_MNI.img	PLIC_R	3363	144.6601	202.7665	176.8800	8.9214	
Normal02_MNI.img	RLIC_L	2940	149.9651	196.2559	174.5669	6.2743	
Normal02_MNI.img	RLIC_R	3404	150.4900	196.2823	177.2418	5.7534	
Normal02_MNI.img	EC_L	2822	130.4476	187.1674	163.8331	9.4556	
Normal02_MNI.img	EC_R	2827	135.8679	191.2271	167.2027	8.6477	
Normal02_MNI.img	CGC_L	2995	132.9152	193.4946	170.2239	10.1364	
Normal02_MNI.img	CGC_R	3144	135.1297	191.5252	170.5545	10.2117	
Normal02_MNI.img	CGH_L	1673	129.7703	199.5279	168.2330	12.6765	
Normal02_MNI.img	CGH_R	1751	131.8953	203.5558	170.0287	12.2131	
Normal02_MNI.img	Fx/ST_L	1381	71.9146	194.4760	164.6587	16.3548	
Normal02_MNI.img	Fx/ST_R	1383	102.2081	198.8639	166.6198	13.9788	
Normal02_MNI.img	Fx_L	685	41.6852	207.4871	138.2001	30.1115	
Normal02_MNI.img	Fx_R	744	65.5396	196.1499	136.9313	28.5510	
Normal02_MNI.img	IFO_L	1883	116.6696	195.1268	167.8113	12.7312	
Normal02_MNI.img	IFO_R	1820	126.1649	192.5433	168.8438	10.7018	
Normal02_MNI.img	PTR_L	9822	118.3081	191.6688	171.5395	9.5744	
Normal02_MNI.img	PTR_R	6827	114.1654	197.1489	169.1645	9.9492	
Normal02_MNI.img	SS_L	4361	121.6069	197.7568	171.2360	9.9634	
Normal02_MNI.img	SS_R	4919	120.1541	195.8212	173.8370	8.9855	
Normal02_MNI.img	SFO_L	257	143.3891	194.5300	175.5724	8.4568	
Normal02_MNI.img	SFO_R	196	144.6607	196.6816	168.6885	10.1210	
Normal02_MNI.img	SLF_L	9268	136.8485	199.1390	175.7166	6.3141	
Normal02_MNI.img	SLF_R	10622	143.8801	194.5923	176.1080	5.4527	
Normal02_MNI.img	Cl_L	479	105.7395	172.1875	145.1218	10.2459	
Normal02_MNI.img	Cl_R	499	73.4488	170.4871	141.9556	14.1142	
Normal02_MNI.img	PosteriorBasalForebrain_L	1482	88.2856	202.9528	164.5893	20.6633	
Normal02_MNI.img	PosteriorBasalForebrain_R	1278	68.5554	210.6484	164.3095	21.7824	
Normal02_MNI.img	Mammillary_R	73	86.4088	163.0882	137.2009	16.9929	
Normal02_MNI.img	Mammillary_L	91	94.7073	177.7106	143.7248	17.4639	
Normal02_MNI.img	LV_Frontal_L	7214	13.6072	139.9999	47.5816	27.0871	
Normal02_MNI.img	LV_body_L	3940	18.0455	143.5615	52.8124	27.3592	
Normal02_MNI.img	LV_atrium_L	2419	16.9233	145.5116	52.9504	24.2381	
Normal02_MNI.img	LV_Occipital_L	275	21.1066	142.7635	76.3745	31.9708	
Normal02_MNI.img	LV_Inferior_L	1090	15.5485	151.9198	89.1929	27.2608	
Normal02_MNI.img	LV_Frontal_R	6482	16.0697	144.8628	53.8004	29.8145	
Normal02_MNI.img	LV_body_R	3543	16.0794	147.7111	50.4732	25.2873	
Normal02_MNI.img	LV_atrium_R	1976	14.8438	145.0963	58.2778	26.9924	
Normal02_MNI.img	LV_Occipital_R	241	20.2154	155.6352	94.0826	31.7202	
Normal02_MNI.img	LV_Inferior_R	1081	15.3816	153.6836	83.6393	27.9883	
Normal02_MNI.img	III_ventricle	2092	20.1669	144.0258	70.8223	27.8493	
Normal02_MNI.img	PVWa_L	1392	86.5943	177.3049	143.7499	17.5858	
Normal02_MNI.img	PVWa_R	1297	93.3586	177.6375	144.5415	17.3565	
Normal02_MNI.img	PVWp_L	670	57.6795	184.2667	136.3179	24.1194	
Normal02_MNI.img	PVWp_R	632	70.7375	199.3459	137.5458	22.4761	
Normal02_MNI.img	SFWM_L	6719	127.4206	192.8168	170.0478	9.2351	
Normal02_MNI.img	SFWM_R	6927	134.9204	193.0794	170.6011	9.3536	
Normal02_MNI.img	SFWM_PFC_L	7303	127.8122	197.2236	169.8148	11.3198	
Normal02_MNI.img	SFWM_PFC_R	6754	126.7833	192.2121	171.7422	10.8098	
Normal02_MNI.img	SFWM_pole_L	226	133.1149	181.6056	157.6442	9.6259	
Normal02_MNI.img	SFWM_pole_R	499	137.7021	188.9323	164.1840	9.9718	
Normal02_MNI.img	MFWM_L	5988	131.7834	199.3203	169.1055	10.0625	
Normal02_MNI.img	MFWM_R	5243	117.2527	192.7113	167.7231	10.8331	
Normal02_MNI.img	MFWM_DPFC_L	3965	129.0340	190.5145	164.2529	11.1848	
Normal02_MNI.img	MFWM_DPFC_R	4544	127.5515	193.7838	166.7232	11.4642	
Normal02_MNI.img	IFWM_opercularis_L	2686	134.4383	194.1637	171.6888	9.9380	
Normal02_MNI.img	IFWM_opercularis_R	2454	132.5996	192.6997	170.6429	10.1679	
Normal02_MNI.img	IFWM_orbitalis_L	2220	136.1206	197.6065	172.8101	10.2297	
Normal02_MNI.img	IFWM_orbitalis_R	1552	135.1394	196.3419	172.3295	10.2230	
Normal02_MNI.img	IFWM_triangularis_L	3422	122.2110	192.9784	173.8493	10.0103	
Normal02_MNI.img	IFWM_triangularis_R	2059	54.8265	194.3536	170.4349	12.9254	
Normal02_MNI.img	LFOWM_L	1778	120.8715	194.0627	162.4232	12.3441	
Normal02_MNI.img	LFOWM_R	1589	129.6552	187.0308	163.5601	11.3705	
Normal02_MNI.img	MFOWM_L	1775	121.1212	188.2344	163.0564	12.9979	
Normal02_MNI.img	MFOWM_R	1417	119.6435	187.7670	158.3380	12.8712	
Normal02_MNI.img	RGWM_L	1390	89.9807	189.5686	158.1965	15.2026	
Normal02_MNI.img	RGWM_R	2049	120.1466	189.6418	162.0240	13.0808	
Normal02_MNI.img	PoCWM_L	9126	131.0404	195.2144	170.0324	9.7114	
Normal02_MNI.img	PoCWM_R	9639	128.2440	197.3910	170.3861	9.8813	
Normal02_MNI.img	PrCWM_L	14082	133.0101	195.1792	171.1289	8.9271	
Normal02_MNI.img	PrCWM_R	16805	133.0083	194.8332	171.0054	8.8596	
Normal02_MNI.img	SPWM_L	8854	134.2434	194.9376	173.4856	8.7434	
Normal02_MNI.img	SPWM_R	7811	111.9447	199.7490	174.1176	9.4608	
Normal02_MNI.img	SMWM_L	4473	135.3477	194.3739	168.1864	10.3711	
Normal02_MNI.img	SMWM_R	3828	129.0316	197.6948	169.0522	10.4899	
Normal02_MNI.img	AGWM_L	2431	139.4053	198.7497	169.3067	9.8052	
Normal02_MNI.img	AGWM_R	4296	131.2529	192.7188	166.8551	10.6760	
Normal02_MNI.img	PrCuWM_L	2210	132.3004	192.7572	169.0411	10.3016	
Normal02_MNI.img	PrCuWM_R	1940	131.3954	192.7223	166.4257	10.5815	
Normal02_MNI.img	STWM_L	8740	133.0040	196.9159	169.8405	9.7744	
Normal02_MNI.img	STWM_R	8227	124.5116	197.3903	168.8679	10.4315	
Normal02_MNI.img	STWM_L_pole	1177	124.1403	187.4034	160.4785	10.1463	
Normal02_MNI.img	STWM_R_pole	1200	129.9193	188.0155	160.2978	11.5844	
Normal02_MNI.img	MTWM_L	9847	125.2064	195.7650	171.9868	10.4707	
Normal02_MNI.img	MTWM_R	11448	127.3201	195.6425	170.7307	10.8832	
Normal02_MNI.img	MTWM_L_pole	1173	122.3420	200.5358	164.9493	15.2307	
Normal02_MNI.img	MTWM_R_pole	964	128.7663	196.8043	166.6554	14.2992	
Normal02_MNI.img	ITWM_L	4700	113.8588	202.0849	164.0927	11.9880	
Normal02_MNI.img	ITWM_R	4601	119.9178	202.6256	164.5611	12.0172	
Normal02_MNI.img	FuWM_L	4179	114.2624	193.2601	164.6275	10.7118	
Normal02_MNI.img	FuWM_R	4707	123.1908	191.1923	163.7777	11.4471	
Normal02_MNI.img	SOWM_L	3004	124.7006	189.6253	173.0775	8.7169	
Normal02_MNI.img	SOWM_R	3990	126.8474	193.9753	174.5346	9.2312	
Normal02_MNI.img	MOWM_L	12899	128.9074	198.4956	173.0182	10.4330	
Normal02_MNI.img	MOWM_R	12659	128.1459	195.7048	172.6809	10.2052	
Normal02_MNI.img	IOWM_L	1254	139.3804	187.9545	170.7370	8.6086	
Normal02_MNI.img	IOWM_R	2525	142.1936	188.6730	173.5007	8.0211	
Normal02_MNI.img	CuWM_L	4334	131.7814	201.3874	172.1000	11.1492	
Normal02_MNI.img	CuWM_R	3787	132.4097	195.7110	167.5788	11.1535	
Normal02_MNI.img	LGWM_L	6628	104.9346	195.9462	168.5477	12.2955	
Normal02_MNI.img	LGWM_R	5930	111.8734	197.5765	168.3363	12.7441	
Normal02_MNI.img	rostralWM_ACC_L	136	137.8369	178.1589	157.0306	9.1180	
Normal02_MNI.img	rostralWM_ACC_R	0	0	0	0	0	
Normal02_MNI.img	subcallosalWM_ACC_L	41	139.8532	171.4267	157.4148	7.3337	
Normal02_MNI.img	subcallosalWM_ACC_R	70	138.5343	173.5282	157.4907	9.4090	
Normal02_MNI.img	subgenualWM_ACC_L	178	130.2041	170.2871	151.9163	8.0554	
Normal02_MNI.img	subgenualWM_ACC_R	85	136.6436	169.5332	152.0060	8.9466	
Normal02_MNI.img	dorsalWM_ACC_L	2017	127.5794	193.9840	163.9628	10.4771	
Normal02_MNI.img	dorsalWM_ACC_R	1084	130.3225	181.2840	157.9735	9.4243	
Normal02_MNI.img	PCCWM_L	3382	129.7578	190.7704	169.3274	9.2395	
Normal02_MNI.img	PCCWM_R	3158	126.5152	188.7588	166.9422	10.3394	
Normal02_MNI.img	CerebellumWM_R	9848	121.5039	199.7517	169.0617	10.5301	
Normal02_MNI.img	CerebellumWM_L	9265	123.3920	198.1288	170.7297	10.9756	
Normal02_MNI.img	MCP_cb_L	3704	149.1393	192.0494	173.8702	5.4113	
Normal02_MNI.img	MCP_cb_R	3573	142.1245	193.1050	173.9770	5.9122	
Normal02_MNI.img	ICP_cb_L	649	135.5945	191.7876	168.3388	8.0505	
Normal02_MNI.img	ICP_cb_R	560	142.3273	188.9856	166.7294	7.7473	
Normal02_MNI.img	FrontSul_L	13216	16.6629	110.3078	56.2922	16.7402	
Normal02_MNI.img	FrontSul_R	11012	15.9229	112.0319	56.3115	18.3819	
Normal02_MNI.img	CentralSul_L	1846	23.8648	134.6806	80.7506	22.8841	
Normal02_MNI.img	CentralSul_R	1941	21.4923	135.2513	70.3374	20.1891	
Normal02_MNI.img	SylFrontSul_L	2481	17.2848	141.9689	57.5336	18.0193	
Normal02_MNI.img	SylFrontSul_R	2231	19.0748	138.3561	58.3378	19.4030	
Normal02_MNI.img	SylTempSul_L	2392	19.7078	103.5392	53.1102	14.8582	
Normal02_MNI.img	SylTempSul_R	1875	20.2149	107.2898	50.9514	13.6366	
Normal02_MNI.img	SylParieSul_L	114	28.2351	108.1508	72.3307	20.8925	
Normal02_MNI.img	SylParieSul_R	63	42.4910	100.8284	68.5329	14.9652	
Normal02_MNI.img	ParietSul_L	8124	20.1881	143.5715	69.4380	19.6047	
Normal02_MNI.img	ParietSul_R	8334	19.3248	133.8785	69.0474	19.7741	
Normal02_MNI.img	CinguSul_L	3901	13.3697	117.4889	64.9668	18.1173	
Normal02_MNI.img	CinguSul_R	3926	15.0387	116.0960	62.2950	18.7593	
Normal02_MNI.img	OcciptSul_L	1285	32.8816	121.0649	82.3007	17.1374	
Normal02_MNI.img	OcciptSul_R	1167	30.9017	125.2717	79.1155	15.2020	
Normal02_MNI.img	TempSul_L	393	36.5156	108.8688	74.9244	14.4865	
Normal02_MNI.img	TempSul_R	676	24.4910	102.3282	62.8179	15.7003	
Normal02_MNI.img	Caudate_tail_L	306	93.2552	163.0177	129.4736	15.8607	
Normal02_MNI.img	Fimbria_L	6	134.7241	165.6963	155.2455	9.7324	
Normal02_MNI.img	Caudate_tail_R	368	95.3104	171.7891	135.4375	14.9716	
Normal02_MNI.img	Fimbria_R	21	136.0999	159.7868	147.5460	6.1454	
Normal02_MNI.img	Chroid_LVetc_L	205	68.0617	149.4264	111.5971	16.5485	
Normal02_MNI.img	Chroid_LVetc_R	189	66.4542	157.3410	106.8802	16.1709	
Normal02_MNI.img	IV_ventricle	2260	18.5255	173.6646	73.5061	33.7335	
Normal02_MNI.img	ECCL_L	495	125.0009	175.8005	146.5935	8.9433	
Normal02_MNI.img	ECCL_R	627	127.0306	171.2193	150.3270	8.2910	



Type2-L1 Statistics

Normal02_MNI.img	Hemisphere_L	533340	21.0272	209.3502	144.1908	30.0241	
Normal02_MNI.img	Hemisphere_R	533844	19.1714	210.6484	143.7229	30.6001	
Normal02_MNI.img	Brainstem	35311	75.3235	218.2699	169.8287	13.1632	
Normal02_MNI.img	Cerebellum	143893	24.8646	199.7517	132.7326	25.3742	
Normal02_MNI.img	CSF	97984	13.3697	173.6646	60.9900	24.1329	



Type2-L2 Statistics

Normal02_MNI.img	Hemisphere_L	411277	21.0272	209.3502	137.3826	29.9144	
Normal02_MNI.img	Hemisphere_R	412614	19.1714	202.6256	136.6502	30.3335	
Normal02_MNI.img	CerebralNucli_L	13341	82.3737	191.7992	143.8902	17.9001	
Normal02_MNI.img	CerebralNucli_R	13774	36.7489	196.1386	143.9655	17.1806	
Normal02_MNI.img	Thalamus_L	5899	94.6253	187.9511	157.7554	13.2422	
Normal02_MNI.img	Thalamus_R	5814	72.1512	191.3185	157.8647	14.5861	
Normal02_MNI.img	BasalForebrain_L	2899	88.2856	202.9528	154.4028	21.7419	
Normal02_MNI.img	BasalForebrain_R	2812	68.5554	210.6484	154.8626	21.8356	
Normal02_MNI.img	midbrain	11300	85.0207	218.2699	171.7636	13.7281	
Normal02_MNI.img	Cerebellum_R	71195	24.8646	199.7517	132.0581	25.4743	
Normal02_MNI.img	Cerebellum_L	72698	38.3474	198.1288	133.3932	25.2583	
Normal02_MNI.img	Brainstem_L	11359	75.3235	208.6698	169.2016	13.6384	
Normal02_MNI.img	Brainstem_R	12652	93.2460	201.1129	168.6635	11.9671	
Normal02_MNI.img	WhiteMatter_L	99924	41.6852	207.4871	171.1557	11.3850	
Normal02_MNI.img	WhiteMatter_R	98830	65.5396	203.5558	172.0687	11.0256	
Normal02_MNI.img	Ventricle	33007	13.6072	173.6646	57.8911	30.6373	
Normal02_MNI.img	Sulcus_L	33752	13.3697	143.5715	62.9237	19.8484	
Normal02_MNI.img	Sulcus_R	31225	15.0387	138.3561	62.1756	19.8471	



Type2-L3 Statistics

Normal02_MNI.img	Frontal_L	138287	21.0272	209.3502	137.4331	31.0198	
Normal02_MNI.img	Frontal_R	136083	28.9083	196.3419	138.0255	30.6508	
Normal02_MNI.img	Parietal_L	80094	34.9263	199.1390	146.9735	28.2857	
Normal02_MNI.img	Parietal_R	85150	35.5193	199.7490	145.8206	29.1955	
Normal02_MNI.img	Temporal_L	92217	31.3915	202.0849	133.5882	29.7602	
Normal02_MNI.img	Temporal_R	93464	19.1714	202.6256	131.7754	31.0485	
Normal02_MNI.img	Limbic_L	37345	25.0375	193.9840	125.8587	25.7323	
Normal02_MNI.img	Limbic_R	37476	23.8290	199.9840	122.1974	25.0877	
Normal02_MNI.img	Occipital_L	67209	33.6032	201.3874	144.8502	28.5274	
Normal02_MNI.img	Occipital_R	65619	34.9738	197.5765	145.3118	28.6846	
Normal02_MNI.img	Insula_L	7160	38.7007	171.0270	115.8440	21.6219	
Normal02_MNI.img	Insula_R	7544	25.6330	176.8387	118.7980	23.0789	
Normal02_MNI.img	BasalGang_L	11574	82.3737	191.7992	145.9802	17.8721	
Normal02_MNI.img	BasalGang_R	11674	74.3850	196.1386	146.5382	16.6894	
Normal02_MNI.img	Thalamus_L	5899	94.6253	187.9511	157.7554	13.2422	
Normal02_MNI.img	Thalamus_R	5814	72.1512	191.3185	157.8647	14.5861	
Normal02_MNI.img	BasalForebrain_L	2899	88.2856	202.9528	154.4028	21.7419	
Normal02_MNI.img	BasalForebrain_R	2812	68.5554	210.6484	154.8626	21.8356	
Normal02_MNI.img	midbrain_L	5530	118.5583	215.4053	172.6387	12.1645	
Normal02_MNI.img	midbrain_R	5770	85.0207	218.2699	170.9250	15.0275	
Normal02_MNI.img	Cerebellum_R	71195	24.8646	199.7517	132.0581	25.4743	
Normal02_MNI.img	Cerebellum_L	72698	38.3474	198.1288	133.3932	25.2583	
Normal02_MNI.img	Pons_L	9174	92.8143	208.6698	170.8311	11.7541	
Normal02_MNI.img	Pons_R	9989	93.2460	201.1129	169.6528	10.9998	
Normal02_MNI.img	Medulla_L	2185	75.3235	194.1438	162.3597	18.1369	
Normal02_MNI.img	Medulla_R	2663	93.8254	191.3924	164.9527	14.4604	
Normal02_MNI.img	AnteriorWM_L	32539	86.5943	199.4019	172.4873	8.6187	
Normal02_MNI.img	AnteriorWM_R	32045	85.6137	200.0325	172.9426	8.7092	
Normal02_MNI.img	PosteriorWM_L	8038	57.6795	191.6883	168.1058	14.4302	
Normal02_MNI.img	PosteriorWM_R	7166	70.7375	199.3459	169.8028	13.8560	
Normal02_MNI.img	CorpusCallosum_L	15066	110.0339	198.0836	169.9370	11.6123	
Normal02_MNI.img	CorpusCallosum_R	15284	97.4395	198.8652	171.5356	11.0585	
Normal02_MNI.img	InferiorWM_L	28279	86.0707	199.4421	171.0321	11.4784	
Normal02_MNI.img	InferiorWM_R	26691	87.4728	202.7665	171.8996	11.1918	
Normal02_MNI.img	LimbicWM_L	6734	41.6852	207.4871	165.3304	17.9002	
Normal02_MNI.img	LimbicWM_R	7022	65.5396	203.5558	166.0860	17.6542	
Normal02_MNI.img	LateralVentricle_L	15143	13.6072	151.9198	54.1849	29.6173	
Normal02_MNI.img	LateralVentricle_R	13512	14.8438	157.3410	57.4309	30.2846	
Normal02_MNI.img	III_ventricle	2092	20.1669	144.0258	70.8223	27.8493	
Normal02_MNI.img	FrontSul_L	15697	16.6629	141.9689	56.4884	16.9549	
Normal02_MNI.img	FrontSul_R	13243	15.9229	138.3561	56.6529	18.5734	
Normal02_MNI.img	CentralSul_L	1846	23.8648	134.6806	80.7506	22.8841	
Normal02_MNI.img	CentralSul_R	1941	21.4923	135.2513	70.3374	20.1891	
Normal02_MNI.img	TempSul_L	2785	19.7078	108.8688	56.1885	16.6403	
Normal02_MNI.img	TempSul_R	2551	20.2149	107.2898	54.0960	15.1469	
Normal02_MNI.img	ParietSul_L	8238	20.1881	143.5715	69.4780	19.6261	
Normal02_MNI.img	ParietSul_R	8397	19.3248	133.8785	69.0436	19.7424	
Normal02_MNI.img	CinguSul_L	3901	13.3697	117.4889	64.9668	18.1173	
Normal02_MNI.img	CinguSul_R	3926	15.0387	116.0960	62.2950	18.7593	
Normal02_MNI.img	OcciptSul_L	1285	32.8816	121.0649	82.3007	17.1374	
Normal02_MNI.img	OcciptSul_R	1167	30.9017	125.2717	79.1155	15.2020	
Normal02_MNI.img	IV_ventricle	2260	18.5255	173.6646	73.5061	33.7335	



Type2-L4 Statistics

Normal02_MNI.img	Frontal_L	138287	21.0272	209.3502	137.4331	31.0198	
Normal02_MNI.img	Frontal_R	136083	28.9083	196.3419	138.0255	30.6508	
Normal02_MNI.img	Parietal_L	80094	34.9263	199.1390	146.9735	28.2857	
Normal02_MNI.img	Parietal_R	85150	35.5193	199.7490	145.8206	29.1955	
Normal02_MNI.img	Temporal_L	92217	31.3915	202.0849	133.5882	29.7602	
Normal02_MNI.img	Temporal_R	93464	19.1714	202.6256	131.7754	31.0485	
Normal02_MNI.img	Limbic_L	13765	49.7679	193.9840	142.6408	24.1865	
Normal02_MNI.img	Limbic_R	13153	36.7489	199.9840	138.5135	23.4542	
Normal02_MNI.img	Occipital_L	67209	33.6032	201.3874	144.8502	28.5274	
Normal02_MNI.img	Occipital_R	65619	34.9738	197.5765	145.3118	28.6846	
Normal02_MNI.img	Cingulate_L	23580	25.0375	173.1286	116.0621	21.1380	
Normal02_MNI.img	Cingulate_R	24323	23.8290	173.0369	113.3743	21.2241	
Normal02_MNI.img	Insula_L	7160	38.7007	171.0270	115.8440	21.6219	
Normal02_MNI.img	Insula_R	7544	25.6330	176.8387	118.7980	23.0789	
Normal02_MNI.img	Striatum_L	9892	82.3737	178.0471	141.0918	14.2003	
Normal02_MNI.img	Striatum_R	9971	74.3850	181.1549	141.8509	12.8812	
Normal02_MNI.img	GP_L	1682	145.9354	191.7992	174.7297	6.7029	
Normal02_MNI.img	GP_R	1703	120.8909	196.1386	173.9815	7.4898	
Normal02_MNI.img	Thalamus_L	5899	94.6253	187.9511	157.7554	13.2422	
Normal02_MNI.img	Thalamus_R	5814	72.1512	191.3185	157.8647	14.5861	
Normal02_MNI.img	BasalForebrain_L	2899	88.2856	202.9528	154.4028	21.7419	
Normal02_MNI.img	BasalForebrain_R	2812	68.5554	210.6484	154.8626	21.8356	
Normal02_MNI.img	midbrain_L	5530	118.5583	215.4053	172.6387	12.1645	
Normal02_MNI.img	midbrain_R	5770	85.0207	218.2699	170.9250	15.0275	
Normal02_MNI.img	Cerebellum_R	57214	24.8646	175.6526	122.7316	18.4795	
Normal02_MNI.img	Cerebellum_L	59080	38.3474	184.6722	124.6165	18.7570	
Normal02_MNI.img	Pons_L	9174	92.8143	208.6698	170.8311	11.7541	
Normal02_MNI.img	Pons_R	9989	93.2460	201.1129	169.6528	10.9998	
Normal02_MNI.img	Medulla_L	2185	75.3235	194.1438	162.3597	18.1369	
Normal02_MNI.img	Medulla_R	2663	93.8254	191.3924	164.9527	14.4604	
Normal02_MNI.img	ant_DPWM_L	32539	86.5943	199.4019	172.4873	8.6187	
Normal02_MNI.img	ant_DPWM_R	32045	85.6137	200.0325	172.9426	8.7092	
Normal02_MNI.img	post_DPWM_L	8038	57.6795	191.6883	168.1058	14.4302	
Normal02_MNI.img	post_DPWM_R	7166	70.7375	199.3459	169.8028	13.8560	
Normal02_MNI.img	CorpusCallosum_L	15066	110.0339	198.0836	169.9370	11.6123	
Normal02_MNI.img	CorpusCallosum_R	15284	97.4395	198.8652	171.5356	11.0585	
Normal02_MNI.img	inf_DPWM_L	22660	86.0707	197.7568	169.5409	11.5604	
Normal02_MNI.img	inf_DPWM_R	20750	87.4728	197.1489	170.3235	11.0641	
Normal02_MNI.img	InternalCapsule_L	5619	111.0733	199.4421	177.0457	8.8883	
Normal02_MNI.img	InternalCapsule_R	5941	123.6800	202.7665	177.4046	9.8084	
Normal02_MNI.img	LimbicWM_L	6734	41.6852	207.4871	165.3304	17.9002	
Normal02_MNI.img	LimbicWM_R	7022	65.5396	203.5558	166.0860	17.6542	
Normal02_MNI.img	AnteriorLateralVentricle_L	11359	13.6072	149.4264	50.5513	28.3757	
Normal02_MNI.img	PosteriorLateralVentricle_L	2694	16.9233	145.5116	55.3415	26.1180	
Normal02_MNI.img	InferiorLateralVentricle_L	1090	15.5485	151.9198	89.1929	27.2608	
Normal02_MNI.img	AnteriorLateralVentricle_R	10214	16.0697	157.3410	53.6285	29.0983	
Normal02_MNI.img	PosteriorLateralVentricle_R	2217	14.8438	155.6352	62.1700	29.7148	
Normal02_MNI.img	InferiorLateralVentricle_R	1081	15.3816	153.6836	83.6393	27.9883	
Normal02_MNI.img	III_ventricle	2092	20.1669	144.0258	70.8223	27.8493	
Normal02_MNI.img	CerebellumWM_R	13981	121.5039	199.7517	170.2244	9.7202	
Normal02_MNI.img	CerebellumWM_L	13618	123.3920	198.1288	171.4699	9.7682	
Normal02_MNI.img	FrontSul_L	13216	16.6629	110.3078	56.2922	16.7402	
Normal02_MNI.img	FrontSul_R	11012	15.9229	112.0319	56.3115	18.3819	
Normal02_MNI.img	CentralSul_L	1846	23.8648	134.6806	80.7506	22.8841	
Normal02_MNI.img	CentralSul_R	1941	21.4923	135.2513	70.3374	20.1891	
Normal02_MNI.img	SylAntInsularSul_L	2481	17.2848	141.9689	57.5336	18.0193	
Normal02_MNI.img	SylAntInsularSul_R	2231	19.0748	138.3561	58.3378	19.4030	
Normal02_MNI.img	SylPostInsularSul_L	2392	19.7078	103.5392	53.1102	14.8582	
Normal02_MNI.img	SylPostInsularSul_R	1875	20.2149	107.2898	50.9514	13.6366	
Normal02_MNI.img	SylExtSMG_L	114	28.2351	108.1508	72.3307	20.8925	
Normal02_MNI.img	SylExtSMG_R	63	42.4910	100.8284	68.5329	14.9652	
Normal02_MNI.img	ParietSul_L	8124	20.1881	143.5715	69.4380	19.6047	
Normal02_MNI.img	ParietSul_R	8334	19.3248	133.8785	69.0474	19.7741	
Normal02_MNI.img	CinguSul_L	3901	13.3697	117.4889	64.9668	18.1173	
Normal02_MNI.img	CinguSul_R	3926	15.0387	116.0960	62.2950	18.7593	
Normal02_MNI.img	OcciptSul_L	1285	32.8816	121.0649	82.3007	17.1374	
Normal02_MNI.img	OcciptSul_R	1167	30.9017	125.2717	79.1155	15.2020	
Normal02_MNI.img	TempSul_L	393	36.5156	108.8688	74.9244	14.4865	
Normal02_MNI.img	TempSul_R	676	24.4910	102.3282	62.8179	15.7003	
Normal02_MNI.img	IV_ventricle	2260	18.5255	173.6646	73.5061	33.7335	



Type2-L5 Statistics

Normal02_MNI.img	SF_L	18002	51.4780	192.8168	141.2207	27.6664	
Normal02_MNI.img	SF_R	16624	48.5332	193.0794	143.8840	27.6078	
Normal02_MNI.img	SF_PFC_L	18179	43.3781	197.2236	137.2672	32.1076	
Normal02_MNI.img	SF_PFC_R	16444	29.6065	192.2121	139.1910	32.2702	
Normal02_MNI.img	SF_pole_L	2904	40.2407	181.6056	116.2426	23.0447	
